V,Cr,Ti,W,Zr,dose_d30,dose_d365,dose_d1825,dose_d36500,He_2y,H_2y,dose_d30_pass,dose_d365_pass,dose_d1825_pass,dose_d36500_pass,He_2y_pass,H_2y_pass,all_pass
0.938,0.004,0.019,0.009000000000000001,0.03,1036.4631648002442,0.05146892593694587,6.285194085306e-06,5.479489222702208e-07,248.7473685812134,648.1147714952049,False,True,True,True,True,True,False
0.897,0.014,0.018000000000000002,0.062,0.009000000000000001,275.2811209209529,0.09366164237577917,1.511846287640288e-05,4.602997216420036e-07,240.40189039243134,630.2319663464805,True,True,True,True,True,True,True
0.856,0.01,0.014,0.109,0.011,301.04776761991326,0.13792889247916623,2.0665083276488108e-05,3.2193625548862557e-07,227.5942075622323,594.7372221817178,True,True,True,True,True,True,True
0.853,0.038,0.07100000000000001,0.021,0.017,574.6663274541286,0.0727738446334286,1.9435692879851306e-05,1.9938230162744606e-06,268.32586118718774,723.4318378723955,True,True,True,True,True,True,True
0.972,0.004,0.006,0.01,0.008,280.37245462322346,0.025624715102559877,3.5966390584651727e-06,1.7801426104890135e-07,246.89267377484106,639.6513757849297,True,True,True,True,True,True,True
0.963,0.007,0.013000000000000001,0.01,0.007,245.656577759965,0.027195913789855523,5.109320451585936e-06,3.815463939407692e-07,249.47009880447504,648.8536892184592,True,True,True,True,True,True,True
0.833,0.108,0.009000000000000001,0.035,0.015,486.3821335622344,0.06563088709886336,9.096476703969744e-06,2.4544984431097166e-07,265.7064851001573,744.8236443070253,True,True,True,True,True,True,True
0.875,0.033,0.045,0.042,0.005,162.0191746121301,0.07724767231926391,1.7398957765565884e-05,1.207451947296834e-06,256.6374464673721,685.8688783499599,True,True,True,True,True,True,True
0.9,0.01,0.017,0.056,0.017,523.5668553787486,0.09384757935103295,1.4000312265639825e-05,4.3893113882497883e-07,239.95538191781105,627.4171716874071,True,True,True,True,True,True,True
0.91,0.013000000000000001,0.022,0.035,0.02,648.5487647280682,0.07497566669267819,1.1622464624598018e-05,5.962365189129605e-07,246.48348077400317,646.7873622653768,True,True,True,True,True,True,True
0.839,0.006,0.097,0.027,0.031,1022.1123203827913,0.10223961381900676,2.5563927222937664e-05,2.6596564675019533e-06,265.0852403589985,702.9354551479606,False,True,True,True,True,True,False
0.905,0.019,0.012,0.047,0.017,535.294157879952,0.08244207572360775,1.1628686581866116e-05,3.175112501031976e-07,242.81859496195815,638.8552525625494,True,True,True,True,True,True,True
0.804,0.106,0.004,0.064,0.022,659.0703739185132,0.10171272808566265,1.282370702204589e-05,1.0261788096378008e-07,256.81431093784454,720.7145965388073,True,True,True,True,True,True,True
0.812,0.105,0.038,0.013000000000000001,0.032,1088.2018571944905,0.06528700987830266,1.1159459736271295e-05,1.0750146200024343e-06,276.1361386583316,775.7043203535093,False,True,True,True,True,True,False
0.828,0.011,0.068,0.059000000000000004,0.034,1028.4148790269617,0.1277025366053874,2.400467963802799e-05,1.717448566505042e-06,251.28897412902631,666.0684972459782,False,True,True,True,True,True,False
0.821,0.039,0.042,0.08600000000000001,0.012,345.5965266296374,0.12692502841419523,2.2767237643883688e-05,1.0096797630071145e-06,246.7132622369509,663.704816059474,True,True,True,True,True,True,True
0.833,0.074,0.009000000000000001,0.064,0.02,600.8814725885536,0.10178145773247582,1.3741631192435905e-05,2.2815690668314962e-07,250.78607650403896,688.640498645992,True,True,True,True,True,True,True
0.815,0.011,0.044,0.093,0.037,1029.3559877789057,0.1524602362176214,2.375518166746546e-05,1.0263883792787729e-06,237.15379159355726,626.3958173111499,False,True,True,True,True,True,False
0.806,0.112,0.023,0.053,0.006,187.96168419121946,0.08279457084827765,1.4791842266340103e-05,5.990796310840256e-07,266.8440590211353,751.2771168730238,True,True,True,True,True,True,True
0.89,0.045,0.012,0.005,0.048,1651.1769780924276,0.06154264767188207,4.0976108304442926e-06,3.4563573252696344e-07,256.02881541306255,689.2091115763823,False,True,True,True,True,True,False
0.819,0.112,0.012,0.019,0.038,1263.5257496954998,0.0690568971672871,6.8699941096093724e-06,3.34360260750629e-07,269.2589881971428,758.37170359693,False,True,True,True,True,True,False
0.92,0.022,0.024,0.005,0.029,1013.6191500585571,0.046963857541936466,6.577125454651617e-06,6.988307999454052e-07,255.22150101438208,675.0804133799041,False,True,True,True,True,True,False
0.866,0.004,0.094,0.03,0.006,200.96587434776248,0.08145157766262315,2.5610934016400542e-05,2.6038304327850194e-06,265.10969864812324,699.4930199266051,True,True,True,True,True,True,True
0.806,0.136,0.03,0.009000000000000001,0.019,658.9630860037382,0.044225384656017275,8.741689571088402e-06,8.654466537030309e-07,283.2350401785712,808.3487754652568,True,True,True,True,True,True,True
0.895,0.031,0.016,0.027,0.031,1017.3226164302449,0.07364617779257648,9.046901097193811e-06,4.3960314097178724e-07,250.10575970467846,665.7332656788906,False,True,True,True,True,True,False
0.876,0.058,0.005,0.043000000000000003,0.018000000000000002,571.1529397790047,0.07638042873919898,9.631305521032286e-06,1.3508651116408447e-07,250.95778061461937,679.7286900905135,True,True,True,True,True,True,True
0.902,0.05,0.004,0.014,0.03,1019.4730473056758,0.052384535369860985,4.144826824203634e-06,1.1624266253264559e-07,254.49455829013968,685.3238041625843,False,True,True,True,True,True,False
0.854,0.051000000000000004,0.013000000000000001,0.049,0.033,1020.298675699957,0.0987222334497208,1.2145561446792596e-05,3.377728696566153e-07,248.84510106695458,672.9385981031911,False,True,True,True,True,True,False
0.92,0.006,0.009000000000000001,0.033,0.032,1033.3952473300878,0.07916367096621513,8.666520934008137e-06,2.450364767153024e-07,241.02861032157836,628.0211796500929,False,True,True,True,True,True,False
0.861,0.053,0.017,0.037,0.032,1021.1815354381681,0.08627037266919489,1.0989608602213974e-05,4.5437803519174014e-07,253.14588652821766,685.5834656868742,False,True,True,True,True,True,False
0.8029999999999999,0.028,0.135,0.03,0.004,135.0144102984727,0.0941172424840963,3.413770512837276e-05,3.7462912708703203e-06,281.39686010173574,760.2124579672786,True,True,True,True,True,True,True
0.905,0.005,0.038,0.004,0.048,1660.5179240475652,0.06996304360309138,9.40543827672293e-06,1.0930381588418782e-06,253.59953897202456,665.3950574953124,False,True,True,True,True,True,False
0.826,0.077,0.034,0.031,0.032,1037.2806358450202,0.0853191675550978,1.3405197482834938e-05,9.191160119617112e-07,264.4819200936523,730.1329995711183,False,True,True,True,True,True,False
0.849,0.054,0.06,0.008,0.029,1005.5056549433784,0.0642102395045061,1.4915755829259908e-05,1.7276958519487447e-06,271.2579344683319,738.8531333068494,False,True,True,True,True,True,False
0.938,0.014,0.005,0.013000000000000001,0.03,1023.8156712126658,0.05153036273316281,4.11190103380579e-06,1.4517505977494973e-07,246.57581563331146,645.8017850259066,False,True,True,True,True,True,False
0.904,0.014,0.036000000000000004,0.016,0.03,1016.8309573705358,0.06658303279313799,1.120530987303437e-05,1.0159535479693837e-06,253.85992316766743,669.1634023149641,False,True,True,True,True,True,False
0.857,0.113,0.007,0.018000000000000002,0.005,171.4089168190107,0.03383881186281516,5.531908966220616e-06,2.0173971512165953e-07,271.00239402664045,760.0197697108446,True,True,True,True,True,True,True
0.829,0.059000000000000004,0.018000000000000002,0.06,0.034,1021.9944688416768,0.11229109983155464,1.4776628059138121e-05,4.5398114458129453e-07,249.41857511472426,679.5336828160968,False,True,True,True,True,True,False
0.881,0.006,0.021,0.058,0.034,1029.090374434143,0.11150225239170518,1.5009761181450939e-05,5.329300538879289e-07,238.27176317746057,622.8938985232478,False,True,True,True,True,True,False
0.834,0.052000000000000005,0.031,0.05,0.033,1018.4832695854249,0.10570622100947752,1.5752596201171224e-05,7.998326391692344e-07,253.4757856730207,688.0720936408112,False,True,True,True,True,True,False
0.918,0.011,0.005,0.034,0.032,1030.2965478362228,0.07891183690439864,8.045031983755747e-06,1.3722446294312054e-07,240.94437104521398,629.8815412834874,False,True,True,True,True,True,False
0.8140000000000001,0.092,0.033,0.052000000000000005,0.009000000000000001,281.64157925428304,0.08770679039770796,1.6553270408900616e-05,8.596653953909802e-07,264.73652049075304,736.8715895449299,True,True,True,True,True,True,True
0.817,0.008,0.093,0.049,0.033,1025.4421581076613,0.12547895976440115,2.754051041748989e-05,2.4091916374782244e-06,259.3648371547186,688.8744584253319,False,True,True,True,True,True,False
0.882,0.011,0.063,0.04,0.004,130.93439805288293,0.0803164880737442,2.070720543105492e-05,1.7016340500497609e-06,256.65941351331276,676.7341753841066,True,True,True,True,True,True,True
0.922,0.015,0.019,0.025,0.019,633.1565501780018,0.06102708348763747,9.277900854705234e-06,5.291369034528427e-07,248.53275542289006,652.5957362508202,True,True,True,True,True,True,True
0.823,0.1,0.021,0.048,0.008,252.96220574297587,0.07838395466524292,1.3616067260177625e-05,5.535040507682634e-07,264.51014045577494,738.7013871163896,True,True,True,True,True,True,True
0.847,0.05,0.07200000000000001,0.015,0.016,550.1270287542079,0.06468806801019292,1.8706119106058028e-05,2.0550400907376164e-06,272.8253137420587,741.5035632308404,True,True,True,True,True,True,True
0.918,0.008,0.048,0.008,0.018000000000000002,630.3582993634146,0.0487854757183663,1.2319660618842438e-05,1.3964920482823174e-06,258.29436507069363,678.1843584751863,True,True,True,True,True,True,True
0.894,0.018000000000000002,0.06,0.011,0.017,590.9481462550038,0.05619072498510217,1.545481970393616e-05,1.7319218438389548e-06,263.10752863832505,697.6373300916929,True,True,True,True,True,True,True
0.889,0.01,0.066,0.031,0.004,133.98106335573704,0.0707971357876194,1.999268125746505e-05,1.8245539252209023e-06,259.24298933789447,683.2869306152701,True,True,True,True,True,True,True
0.853,0.031,0.076,0.026000000000000002,0.014,468.35415017856815,0.07775061648276432,2.1248197163352177e-05,2.1117755737137553e-06,267.074241021732,716.9695717061386,True,True,True,True,True,True,True
0.868,0.01,0.073,0.044,0.005,161.66561238028646,0.08918508714700084,2.326074499697416e-05,1.950854750900919e-06,258.00796788171243,681.2421416664615,True,True,True,True,True,True,True
0.8320000000000001,0.036000000000000004,0.074,0.041,0.017,544.9517889724593,0.09684197970311989,2.2957419035128303e-05,1.9739394224143045e-06,264.08262015100854,711.9061020038105,True,True,True,True,True,True,True
0.886,0.02,0.013000000000000001,0.048,0.033,1024.0292586518797,0.09778669392769346,1.1963911450823805e-05,3.3909083736185244e-07,241.83721245797986,638.2900404538025,False,True,True,True,True,True,False
0.899,0.012,0.032,0.026000000000000002,0.031,1021.5551779605041,0.07815073446738316,1.2109925050468192e-05,8.793921514661946e-07,250.0112826202963,657.6867922245884,False,True,True,True,True,True,False
0.855,0.096,0.018000000000000002,0.008,0.023,798.1957477560143,0.04255800630416064,5.941370062911278e-06,5.211441053733792e-07,270.73343586465944,753.2837720953884,True,True,True,True,True,True,True
0.874,0.014,0.031,0.048,0.033,1025.0539494428751,0.10379294794260101,1.543126865035893e-05,8.049870198326732e-07,245.0612555946959,646.0519818557663,False,True,True,True,True,True,False
0.817,0.132,0.02,0.025,0.006,201.64878256530403,0.04864348348112694,9.581569479210864e-06,5.591144223413646e-07,277.1051121550594,787.9270830720249,True,True,True,True,True,True,True
0.8069999999999999,0.036000000000000004,0.078,0.048,0.031,965.5435013394315,0.11766536262714192,2.4556942354449417e-05,2.0254246502690973e-06,262.42998003788017,709.3706309576847,True,True,True,True,True,True,True
0.833,0.032,0.074,0.04,0.021,672.7852894910222,0.09932516504874674,2.2779995139893022e-05,1.973707388428339e-06,263.06401164746677,707.4620508053573,True,True,True,True,True,True,True
0.905,0.005,0.035,0.024,0.031,1027.5053273888332,0.07688057788667725,1.2376965415654035e-05,9.669186987457084e-07,249.60349231116027,653.3279906554762,False,True,True,True,True,True,False
0.933,0.018000000000000002,0.016,0.004,0.029,1016.2772855562155,0.04263006428862544,4.631244651732024e-06,4.68336618180123e-07,252.4604159905639,664.637626826834,False,True,True,True,True,True,False
0.849,0.026000000000000002,0.06,0.017,0.048,1601.7862194455722,0.0934957777386649,1.632820191802508e-05,1.6652504544996855e-06,261.19877700124397,699.4888391335497,False,True,True,True,True,True,False
0.8260000000000001,0.038,0.074,0.041,0.021,670.8894142534481,0.10037980570788134,2.291895642395016e-05,1.9682957850310303e-06,264.23590280651143,713.6953943720953,True,True,True,True,True,True,True
0.914,0.042,0.01,0.005,0.029,1012.1012663969116,0.041716302246293815,3.5728441169038242e-06,2.9284830750957913e-07,256.2919656010678,686.4708773487838,False,True,True,True,True,True,False
0.824,0.018000000000000002,0.097,0.03,0.031,1013.4591184019216,0.10547525222723778,2.5958443081210463e-05,2.6379400351954705e-06,267.20235482489073,714.818189936968,False,True,True,True,True,True,False
0.833,0.037,0.021,0.074,0.035,1017.2472501142881,0.1273837951768153,1.730402999188119e-05,5.123743979670043e-07,241.79013745300773,648.6594879121988,False,True,True,True,True,True,False
0.831,0.061,0.068,0.027,0.013000000000000001,433.45853737444287,0.07505925990123632,1.976478257465506e-05,1.8833103224009263e-06,271.86905403827024,744.1156622250174,True,True,True,True,True,True,True
0.88,0.054,0.019,0.03,0.017,559.0351513103727,0.06513246212734662,1.019144759756052e-05,5.221272062585279e-07,256.6545927525676,694.2377215550102,True,True,True,True,True,True,True
0.933,0.014,0.027,0.011,0.015,521.4533032039125,0.04195658129614187,8.355013557333318e-06,7.81605561533066e-07,253.84980255336612,666.600646028979,True,True,True,True,True,True,True
0.937,0.02,0.016,0.019,0.008,273.55426782643195,0.04156614605232679,7.532932828274102e-06,4.568217490058644e-07,251.14945294148765,660.6783909894513,True,True,True,True,True,True,True
0.8240000000000001,0.011,0.057,0.092,0.016,453.3755813892728,0.1399785727283278,2.609825609971916e-05,1.3496967128567824e-06,242.3568132161493,640.0453018994785,True,True,True,True,True,True,True
0.817,0.098,0.011,0.055,0.019,583.6850141828576,0.09223245921610852,1.2757607647898824e-05,2.8416778674693223e-07,259.0261655553342,722.9143026817544,True,True,True,True,True,True,True
0.8140000000000001,0.044,0.046,0.092,0.004,115.66108941496117,0.12740196239611187,2.4263714776261367e-05,1.0961707710994016e-06,248.16556948393443,670.08569991715,True,True,True,True,True,True,True
0.8089999999999999,0.107,0.032,0.041,0.011,352.9300240801739,0.07686434971228395,1.4676816133368306e-05,8.550294186900637e-07,270.32847218819546,759.2924435118443,True,True,True,True,True,True,True
0.836,0.017,0.082,0.06,0.005,155.50308194707728,0.10918216418322645,2.7073558198275284e-05,2.1063610540093134e-06,258.3136896384589,687.1390851700153,True,True,True,True,True,True,True
0.904,0.02,0.031,0.027,0.018000000000000002,597.333361598956,0.06676480526588485,1.21063863196825e-05,8.574828857082653e-07,252.40470802498467,666.9495514857172,True,True,True,True,True,True,True
0.91,0.018000000000000002,0.005,0.051000000000000004,0.016,498.98179464964954,0.0836247500967938,1.0914348982165429e-05,1.3294566489001574e-07,239.95603071465501,629.8330736987874,True,True,True,True,True,True,True
0.927,0.015,0.025,0.004,0.029,1016.8519929556409,0.0459993921986594,6.58568582565151e-06,7.30062238899344e-07,254.07324268042964,668.5201418567667,False,True,True,True,True,True,False
0.86,0.027,0.088,0.021,0.004,137.65955788049874,0.06639135339936589,2.311055642296859e-05,2.4971401788411406e-06,271.13871900067454,726.267884452165,True,True,True,True,True,True,True
0.881,0.015,0.034,0.038,0.032,1020.7352356473812,0.09330109139564428,1.4482812050064002e-05,9.053694239676875e-07,248.41697230302128,655.5819388550356,False,True,True,True,True,True,False
0.849,0.017,0.015,0.083,0.036000000000000004,1024.1491672050581,0.13444854334978254,1.7429124249100075e-05,3.5937044789452127e-07,233.45355587286392,615.6849246178691,False,True,True,True,True,True,False
0.87,0.011,0.10400000000000001,0.01,0.005,177.09410848603125,0.05921785998000289,2.4908844830558243e-05,3.041839832995815e-06,273.9404059476863,727.3534879275128,True,True,True,True,True,True,True
0.858,0.114,0.007,0.016,0.005,172.31533891509855,0.031129291056342115,5.141590552467286e-06,2.0281923240795654e-07,271.69184363118416,762.3256991126148,True,True,True,True,True,True,True
0.922,0.018000000000000002,0.016,0.014,0.03,1021.3476213109568,0.05680617181883488,6.635881594405294e-06,4.5547557785216215e-07,250.1084058443101,658.6755980417862,False,True,True,True,True,True,False
0.842,0.025,0.07100000000000001,0.031,0.031,1009.2903278895883,0.09745515636713771,2.0828396406306303e-05,1.9242127683069515e-06,261.92882688288677,701.1295315842424,False,True,True,True,True,True,False
0.85,0.093,0.015,0.011,0.031,1060.2309888205805,0.05342126850240085,5.918854651057491e-06,4.287578883755398e-07,267.9612642355841,744.7308484968303,False,True,True,True,True,True,False
0.8140000000000001,0.099,0.039,0.044,0.004,129.0136452199029,0.07638874478223924,1.6551158190172422e-05,1.0392848304119341e-06,270.11990124585094,754.9605681220459,True,True,True,True,True,True,True
0.817,0.08600000000000001,0.048,0.018000000000000002,0.031,1041.8061623877245,0.07412163691180478,1.4108616831598277e-05,1.3418576354272485e-06,273.2140390166948,759.4145013110464,False,True,True,True,True,True,False
0.8069999999999999,0.065,0.055,0.069,0.004,121.82190296831601,0.10841491153292984,2.3098171604442023e-05,1.3806796345166645e-06,260.61236546713064,714.6805920407079,True,True,True,True,True,True,True
0.864,0.063,0.029,0.014,0.03,1020.1669216322978,0.061425334668895125,9.416524508014291e-06,8.214292125306243e-07,263.9512961622704,720.3466751074646,False,True,True,True,True,True,False
0.884,0.052000000000000005,0.02,0.014,0.03,1020.1718828003527,0.058183762621335296,7.514691805469579e-06,5.676384589359621e-07,259.07192488683455,700.5552855793927,False,True,True,True,True,True,False
0.914,0.01,0.031,0.015,0.03,1019.568958866015,0.06353487865339323,9.97110072589439e-06,8.776453713213662e-07,251.86757486696519,661.150645258621,False,True,True,True,True,True,False
0.88,0.01,0.016,0.06,0.034,1023.6621998270798,0.11184204360331958,1.4378091559711329e-05,4.047005449716833e-07,237.46627815803853,622.2220389248365,False,True,True,True,True,True,False
0.842,0.076,0.019,0.031,0.032,1036.6127377418343,0.08012500342941734,1.0382966495081744e-05,5.14721239732864e-07,260.3923029857794,716.8460736370952,False,True,True,True,True,True,False
0.929,0.015,0.012,0.014,0.03,1021.2732459337415,0.0553593901303255,5.791163726359714e-06,3.425013832193541e-07,248.3798231074266,652.0252923361766,False,True,True,True,True,True,False
0.81,0.105,0.024,0.028,0.033,1075.8326063051993,0.07924533138355365,1.0910785493759421e-05,6.531701753616226e-07,269.053485484328,755.4840207384451,False,True,True,True,True,True,False
0.837,0.084,0.031,0.035,0.013000000000000001,423.14733417754593,0.07146521858532356,1.3498997566259161e-05,8.406878837209341e-07,265.9129226069939,735.609921374276,True,True,True,True,True,True,True
0.813,0.036000000000000004,0.004,0.109,0.038,1017.0755357764314,0.1541187098573829,1.8839941013522347e-05,9.216618004660763e-08,228.99150609432368,612.9356347717533,False,True,True,True,True,True,False
0.835,0.043000000000000003,0.101,0.012,0.009000000000000001,314.75728942378885,0.06465343428496731,2.4521406538216917e-05,2.9247432786596085e-06,279.8708944055467,759.6346315258195,True,True,True,True,True,True,True
0.822,0.025,0.017,0.099,0.037,1013.9886481024655,0.14926486482421264,1.981656829493185e-05,3.924527220604212e-07,232.11829697864087,616.9293798557707,False,True,True,True,True,True,False
0.843,0.033,0.08600000000000001,0.004,0.034,1190.2243769557138,0.07383309466986232,1.9802295086758723e-05,2.4976213451676772e-06,273.5567599098501,737.7815833840932,False,True,True,True,True,True,False
0.848,0.085,0.033,0.004,0.03,1048.5296206375724,0.04987609464050288,8.391281523172038e-06,9.590460406241104e-07,272.38716215843345,754.427721891008,False,True,True,True,True,True,False
0.904,0.012,0.05,0.005,0.029,1015.3290904680349,0.05668956590013835,1.218574331990047e-05,1.4541887090064012e-06,259.5701470740251,684.7787243035096,False,True,True,True,True,True,False
0.804,0.077,0.027,0.07100000000000001,0.021,620.2775725657847,0.1151972421795505,1.8065257656140846e-05,6.676090667886757e-07,254.43946398892402,702.4206132957657,True,True,True,True,True,True,True
0.8069999999999999,0.07,0.05,0.053,0.02,618.7324306024706,0.1039498154863647,1.9910629340171493e-05,1.2901623268113016e-06,262.88702067762426,723.730107979155,True,True,True,True,True,True,True
0.874,0.041,0.044,0.024,0.017,569.1302548531497,0.06673380544469165,1.4291199483245493e-05,1.2256369878598303e-06,261.4072536575238,703.2189505476393,True,True,True,True,True,True,True
0.832,0.029,0.027,0.1,0.012,334.6309698288998,0.13477855811283812,2.181742842420411e-05,6.300264934462997e-07,237.34041379814605,632.0057734532949,True,True,True,True,True,True,True
0.938,0.012,0.013000000000000001,0.03,0.007,232.74370462669003,0.05365784993862638,8.92470286254981e-06,3.6156634133793114e-07,246.0854605210589,642.8481037022204,True,True,True,True,True,True,True
0.876,0.04,0.061,0.015,0.008,277.13621797479135,0.05273650655266557,1.6395396314652606e-05,1.7519793899039205e-06,268.2910927872625,722.1970684993018,True,True,True,True,True,True,True
0.834,0.004,0.14200000000000002,0.016,0.004,140.2350659790748,0.08010855212952836,3.398225556735068e-05,4.095478839327885e-06,280.782065859303,746.7900209955602,True,True,True,True,True,True,True
0.953,0.023,0.014,0.006,0.004,142.34447906813614,0.018700059411763587,4.508826947470039e-06,4.158116425096004e-07,254.60355617976438,670.5455324195223,True,True,True,True,True,True,True
0.91,0.019,0.058,0.008,0.005,177.3711274451844,0.03918234508603693,1.4526890834162094e-05,1.7034024548118259e-06,264.44523898692654,700.353885386296,True,True,True,True,True,True,True
0.9,0.024,0.058,0.006,0.012,424.7407533116866,0.04364710956167534,1.4153782952604719e-05,1.7033037827305306e-06,265.52131956242715,706.3603209530906,True,True,True,True,True,True,True
0.847,0.022,0.026000000000000002,0.081,0.024,691.9321132486729,0.1268081870850044,1.9186969322749727e-05,6.285198021688105e-07,238.8361651294283,632.89702722877,True,True,True,True,True,True,True
0.933,0.02,0.01,0.026000000000000002,0.011,367.8449779640514,0.05139126440407427,7.592136727294517e-06,2.809071231288866e-07,247.7823666138496,651.3652205113326,True,True,True,True,True,True,True
0.863,0.041,0.062,0.023,0.011,371.6363094388099,0.06620717841045669,1.7901713711042272e-05,1.7390963420575996e-06,266.72819502331384,719.107848611671,True,True,True,True,True,True,True
0.865,0.063,0.019,0.046,0.007,223.04865294376006,0.07466707182065035,1.2881686641249348e-05,5.047112143942922e-07,255.89326079518932,696.3238754831704,True,True,True,True,True,True,True
0.804,0.054,0.042,0.085,0.015,431.45528087014617,0.12826725033533362,2.2624560438283515e-05,1.0094942116961653e-06,250.20843818385936,680.9751888960054,True,True,True,True,True,True,True
0.843,0.009000000000000001,0.005,0.122,0.021,553.3252440376914,0.15286839294470894,2.0641781041468847e-05,1.1280207146620451e-07,221.31226687893522,577.5073294845029,True,True,True,True,True,True,True
0.96,0.005,0.015,0.016,0.004,138.7231683327461,0.03317809377111347,6.720675386004351e-06,4.335817609899788e-07,248.38262728721818,645.0544446184381,True,True,True,True,True,True,True
0.851,0.092,0.027,0.019,0.011,374.21747288782535,0.048400659493458086,9.926518919689219e-06,7.645320285399718e-07,270.5472282578091,751.0504874572837,True,True,True,True,True,True,True
0.865,0.004,0.046,0.069,0.016,478.4517576328805,0.11557364356103658,2.130704279908816e-05,1.1484818798516142e-06,243.12775186132012,636.617618651184,True,True,True,True,True,True,True
0.806,0.07200000000000001,0.013000000000000001,0.08700000000000001,0.022,625.0309596795321,0.1264785305831239,1.7684900660417807e-05,3.110004856228914e-07,245.95948728071622,675.9296708995107,True,True,True,True,True,True,True
0.841,0.032,0.089,0.009000000000000001,0.029,1004.9772265171516,0.07627737784936028,2.128246231247396e-05,2.5597497555588846e-06,273.3454050103293,736.7571205201925,False,True,True,True,True,True,False
0.815,0.113,0.04,0.025,0.007,235.38587992495619,0.05678472433926885,1.3714091516587319e-05,1.116104358971371e-06,277.73359489172987,782.4164779207488,True,True,True,True,True,True,True
0.821,0.015,0.006,0.11900000000000001,0.039,1021.5781976864887,0.1631442929261689,2.0366049758133216e-05,1.3421378044012743e-07,222.25275404900742,584.7218068914086,False,True,True,True,True,True,False
0.806,0.117,0.036000000000000004,0.026000000000000002,0.015,498.67067773025406,0.0642364332726259,1.3037877089965261e-05,9.960430458050259e-07,276.7893371063498,782.173323849053,True,True,True,True,True,True,True
0.896,0.011,0.012,0.048,0.033,1024.3174531875657,0.09748654457575073,1.1772706056156993e-05,3.1337300374123657e-07,239.47960512278104,627.2504271467687,False,True,True,True,True,True,False
0.878,0.023,0.004,0.061,0.034,1020.1688591150107,0.10891185583902707,1.2289217640633809e-05,1.0309070468636909e-07,237.18908563904904,626.6904602467156,False,True,True,True,True,True,False
0.892,0.031,0.041,0.007,0.029,1008.3520596936715,0.05592499179771227,1.0637153961678935e-05,1.18514055761855e-06,261.23499967817645,697.9110267351645,False,True,True,True,True,True,False
0.924,0.006,0.016,0.023,0.031,1029.3429660093818,0.06894905440074947,8.309337202399405e-06,4.4471198693927565e-07,245.18071522013986,639.6552145861252,False,True,True,True,True,True,False
0.8089999999999999,0.017,0.027,0.109,0.038,1018.5580056660781,0.16084217595594102,2.2698490634204568e-05,6.086145212263295e-07,230.46586955463323,609.9720472529838,False,True,True,True,True,True,False
0.904,0.014,0.024,0.027,0.031,1018.3588692634148,0.0765016875499637,1.0661704186718763e-05,6.584292412216265e-07,248.1955036103456,652.8937478383274,False,True,True,True,True,True,False
0.839,0.117,0.006,0.006,0.032,1107.514257007393,0.04450374295240534,3.0306447151028628e-06,1.754099651277021e-07,272.3096869158522,767.5127132824401,False,True,True,True,True,True,False
0.835,0.016,0.112,0.027,0.01,335.87644296877176,0.0880815044693906,2.890033000764235e-05,3.1179993209487575e-06,272.90346280549346,728.9776234753556,True,True,True,True,True,True,True
0.846,0.041,0.089,0.012,0.012,418.1032316147064,0.06319246819727287,2.1898091704795863e-05,2.5707200470943957e-06,276.0851419783609,747.2812477380238,True,True,True,True,True,True,True
0.862,0.032,0.005,0.057,0.044,1323.8081319383805,0.11348791506836062,1.185649152653491e-05,1.2839583897620592e-07,239.6790138063404,638.8626929914157,False,True,True,True,True,True,False
0.91,0.009000000000000001,0.024,0.026000000000000002,0.031,1021.2947521949737,0.0753419707559026,1.0482813958879145e-05,6.602779708686512e-07,247.25677511776016,647.7960290328542,False,True,True,True,True,True,False
0.922,0.005,0.006,0.035,0.032,1027.8687892032146,0.08041029844379517,8.424003923413951e-06,1.6364506123023877e-07,239.57305104982333,623.2870426267657,False,True,True,True,True,True,False
0.83,0.046,0.063,0.03,0.031,1010.8064724827782,0.09347913633519603,1.9081190207149204e-05,1.710120203940254e-06,265.004220644429,719.1002478956228,False,True,True,True,True,True,False
0.825,0.017,0.11900000000000001,0.031,0.008,266.65798074802234,0.09331507042289977,3.088084636300014e-05,3.2838268457785813e-06,274.1842927647466,733.6891366567559,True,True,True,True,True,True,True
0.869,0.033,0.006,0.046,0.046,1420.606812515437,0.10446714411064718,1.0308524320894204e-05,1.5739408769739564e-07,242.5153006538183,646.9954978752114,False,True,True,True,True,True,False
0.839,0.028,0.095,0.009000000000000001,0.029,1005.4333778098598,0.07851402148277083,2.2578993607639616e-05,2.7332584278563387e-06,273.9545773815224,737.0719477248815,False,True,True,True,True,True,False
0.846,0.042,0.097,0.009000000000000001,0.006,212.36874680474534,0.056204446296730666,2.3226307842719832e-05,2.8383504917833978e-06,279.5225221738475,757.3710178020721,True,True,True,True,True,True,True
0.877,0.019,0.056,0.018000000000000002,0.03,1011.9963290429698,0.07624070007132591,1.5730842775136757e-05,1.571058077066884e-06,259.7088582825422,689.8786188089406,False,True,True,True,True,True,False
0.847,0.018000000000000002,0.05,0.037,0.048,1518.497353894635,0.11173608818647354,1.741718614183079e-05,1.3191986188599515e-06,252.21094982383147,670.6082826055049,False,True,True,True,True,True,False
0.858,0.037,0.033,0.04,0.032,1014.5722906783523,0.09505411810108196,1.4611168576992192e-05,8.736239196866435e-07,252.840522632942,678.6078192577716,False,True,True,True,True,True,False
