V,Cr,Ti,W,Zr,_neutronics_ok,_calphad_ok,slice_V,slice_Zr,phases
0.8,0.01,0.18,0.0,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9947402408629656, ""FCC_L12#1"": 0.0007106552238766942, ""HCP_A3#2"": 0.002742036070606111, ""HCP_A3#3"": 0.0018070678425518563}"
0.8,0.015,0.0,0.175,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9795022395835219, ""C15_LAVES#1"": 0.015492179288043436, ""FCC_L12#1"": 0.0007047584245732649, ""HCP_A3#2"": 0.002516172003333068, ""HCP_A3#3"": 0.0017846507005286397}"
0.8,0.015,0.005,0.17,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9796863745862499, ""C15_LAVES#1"": 0.015291882082388073, ""FCC_L12#1"": 0.0007051535632960921, ""HCP_A3#2"": 0.0025259538279287052, ""HCP_A3#3"": 0.001790635940137266}"
0.8,0.015,0.01,0.165,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9798824236159858, ""C15_LAVES#1"": 0.015079258157508001, ""FCC_L12#1"": 0.000705552110878352, ""HCP_A3#2"": 0.0025359937514841465, ""HCP_A3#3"": 0.0017967723641438124}"
0.8,0.015,0.015,0.16,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9800912179474641, ""C15_LAVES#1"": 0.014853476851823103, ""FCC_L12#1"": 0.0007059537072274097, ""HCP_A3#2"": 0.0025462916653963942, ""HCP_A3#3"": 0.0018030598280890965}"
0.8,0.015,0.02,0.155,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9803136495666557, ""C15_LAVES#1"": 0.014613647303919362, ""FCC_L12#1"": 0.0007063579829074861, ""HCP_A3#2"": 0.002556847165608845, ""HCP_A3#3"": 0.0018094979809089961}"
0.8,0.015,0.025,0.15,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9805506758806365, ""C15_LAVES#1"": 0.014358813801171566, ""FCC_L12#1"": 0.0007067645592328337, ""HCP_A3#2"": 0.002567659519285782, ""HCP_A3#3"": 0.0018160862396733382}"
0.8,0.015,0.03,0.145,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9808033248332139, ""C15_LAVES#1"": 0.014087950728120902, ""FCC_L12#1"": 0.0007071730484123817, ""HCP_A3#2"": 0.002578727628515648, ""HCP_A3#3"": 0.0018228237617371778}"
0.8,0.015,0.035,0.14,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9810727004652995, ""C15_LAVES#1"": 0.013799957076231089, ""FCC_L12#1"": 0.0007075830537515653, ""HCP_A3#2"": 0.0025900499908522744, ""HCP_A3#3"": 0.0018297094138654017}"
0.8,0.015,0.04,0.135,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9813599889636949, ""C15_LAVES#1"": 0.013493650472140033, ""FCC_L12#1"": 0.0007079941699163297, ""HCP_A3#2"": 0.0026016246564954763, ""HCP_A3#3"": 0.0018367417377533881}"
0.8,0.015,0.045,0.13,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9816664652471604, ""C15_LAVES#1"": 0.013167760676451564, ""FCC_L12#1"": 0.0007084059832642326, ""HCP_A3#2"": 0.002613449181949194, ""HCP_A3#3"": 0.0018439189111747742}"
0.8,0.015,0.05,0.125,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9819935001443677, ""C15_LAVES#1"": 0.012820922499684528, ""FCC_L12#1"": 0.0007088180722474518, ""HCP_A3#2"": 0.002625520579978977, ""HCP_A3#3"": 0.0018512387037212643}"
0.8,0.015,0.055,0.12,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9823425682248534, ""C15_LAVES#1"": 0.012451668075796438, ""FCC_L12#1"": 0.000709230007892479, ""HCP_A3#2"": 0.0026378352657274503, ""HCP_A3#3"": 0.0018586984257301983}"
0.8,0.015,0.06,0.115,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9827152563511771, ""C15_LAVES#1"": 0.012058418427112189, ""FCC_L12#1"": 0.0007096413543610506, ""HCP_A3#2"": 0.0026503889988666865, ""HCP_A3#3"": 0.001866294868482749}"
0.8,0.015,0.065,0.11,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9831132730284161, ""C15_LAVES#1"": 0.011639474247258244, ""FCC_L12#1"": 0.0007100516695969765, ""HCP_A3#2"": 0.0026631768216830694, ""HCP_A3#3"": 0.00187402423304569}"
0.8,0.015,0.07,0.105,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9835384586356379, ""C15_LAVES#1"": 0.011193005821118625, ""FCC_L12#1"": 0.0007104605060635737, ""HCP_A3#2"": 0.0026761929930343093, ""HCP_A3#3"": 0.001881882044145512}"
0.8,0.015,0.075,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9839927966332528, ""C15_LAVES#1"": 0.010717041992912537, ""FCC_L12#1"": 0.0007108674115770014, ""HCP_A3#2"": 0.0026894309181575917, ""HCP_A3#3"": 0.001889863044100189}"
0.8,0.015,0.08,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9844784258499321, ""C15_LAVES#1"": 0.010209458085528918, ""FCC_L12#1"": 0.0007112719302419471, ""HCP_A3#2"": 0.0027028830743475014, ""HCP_A3#3"": 0.0018979610599493203}"
0.8,0.015,0.085,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9849976539628836, ""C15_LAVES#1"": 0.009667962666718264, ""FCC_L12#1"": 0.0007116736034981923, ""HCP_A3#2"": 0.0027165409325881538, ""HCP_A3#3"": 0.0019061688343116215}"
0.8,0.015,0.09,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9855529722956026, ""C15_LAVES#1"": 0.009090083050923103, ""FCC_L12#1"": 0.0007120719712902457, ""HCP_A3#2"": 0.0027303948752938393, ""HCP_A3#3"": 0.0019144778068903704}"
0.8,0.015,0.095,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9861470720670755, ""C15_LAVES#1"": 0.00847314942061889, ""FCC_L12#1"": 0.000712466573378081, ""HCP_A3#2"": 0.002744434110376371, ""HCP_A3#3"": 0.0019228778285510476}"
0.8,0.015,0.1,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9867828622354754, ""C15_LAVES#1"": 0.007814277448726852, ""FCC_L12#1"": 0.000712856950816234, ""HCP_A3#2"": 0.0027586465819929473, ""HCP_A3#3"": 0.0019313567829885871}"
0.8,0.015,0.105,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9874634890865858, ""C15_LAVES#1"": 0.007110349305908716, ""FCC_L12#1"": 0.0007132426476423681, ""HCP_A3#2"": 0.002773018878419584, ""HCP_A3#3"": 0.0019399000814436312}"
0.8,0.015,0.11,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9881923577212868, ""C15_LAVES#1"": 0.006357992945588619, ""FCC_L12#1"": 0.0007136232128370501, ""HCP_A3#2"": 0.0027875361375801558, ""HCP_A3#3"": 0.0019484899827074372}"
0.8,0.015,0.115,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9889731555958603, ""C15_LAVES#1"": 0.005553559578371288, ""FCC_L12#1"": 0.0007139982026479484, ""HCP_A3#2"": 0.0028021819507499917, ""HCP_A3#3"": 0.00195710467237027}"
0.8,0.015,0.12,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9898098782641369, ""C15_LAVES#1"": 0.004693099275101236, ""FCC_L12#1"": 0.0007143671834126726, ""HCP_A3#2"": 0.0028169382674242504, ""HCP_A3#3"": 0.0019657170099248223}"
0.8,0.015,0.125,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9907068574477793, ""C15_LAVES#1"": 0.003772334699722292, ""FCC_L12#1"": 0.000714729735080202, ""HCP_A3#2"": 0.002831785300020529, ""HCP_A3#3"": 0.0019742928173976425}"
0.8,0.015,0.13,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9916687915349482, ""C15_LAVES#1"": 0.0027866330427756907, ""FCC_L12#1"": 0.0007150854557191693, ""HCP_A3#2"": 0.0028467014318556247, ""HCP_A3#3"": 0.0019827885347010916}"
0.7999999999999999,0.015,0.135,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9927007785548908, ""C15_LAVES#1"": 0.0017309763468559463, ""FCC_L12#1"": 0.0007154339674252916, ""HCP_A3#2"": 0.0028616631308712535, ""HCP_A3#3"": 0.0019911479999567675}"
0.7999999999999999,0.015,0.14,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9938083515984442, ""C15_LAVES#1"": 0.0005999305844390071, ""FCC_L12#1"": 0.0007157749242169671, ""HCP_A3#2"": 0.0028766448724001983, ""HCP_A3#3"": 0.0019992980204996584}"
0.8,0.015,0.145,0.03,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9944195680462365, ""FCC_L12#1"": 0.0007155366581553202, ""HCP_A3#2"": 0.0028719535565617385, ""HCP_A3#3"": 0.0019929417390464124}"
0.8,0.015,0.15,0.025,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9944656575130222, ""FCC_L12#1"": 0.000714710674236472, ""HCP_A3#2"": 0.00284785101559209, ""HCP_A3#3"": 0.0019717807971491247}"
0.8,0.015,0.155,0.02,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9945119521420496, ""FCC_L12#1"": 0.000713878897631096, ""HCP_A3#2"": 0.002824488257937942, ""HCP_A3#3"": 0.001949680702381136}"
0.8,0.015,0.16,0.015,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9945593665783699, ""FCC_L12#1"": 0.0007130451915021012, ""HCP_A3#2"": 0.002801897200423608, ""HCP_A3#3"": 0.0019256910297043301}"
0.8,0.015,0.165,0.01,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9946093446642124, ""FCC_L12#1"": 0.0007122151048262535, ""HCP_A3#2"": 0.002780132685812031, ""HCP_A3#3"": 0.0018983075451493943}"
0.8,0.015,0.17,0.005,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9946641615115565, ""FCC_L12#1"": 0.0007113968335977064, ""HCP_A3#2"": 0.0027592841671991723, ""HCP_A3#3"": 0.0018651574876467941}"
0.8,0.015,0.175,0.0,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9947273763373504, ""FCC_L12#1"": 0.0007106026256143561, ""HCP_A3#2"": 0.002739491742847192, ""HCP_A3#3"": 0.0018225292941881914}"
0.8,0.02,0.0,0.17,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9787534229751153, ""C15_LAVES#1"": 0.01636976157769203, ""FCC_L12#1"": 0.0007008544679510834, ""HCP_A3#2"": 0.0024427776585573967, ""HCP_A3#3"": 0.0017331833206843381}"
0.8,0.02,0.005,0.165,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9789093799556613, ""C15_LAVES#1"": 0.01619928887382531, ""FCC_L12#1"": 0.0007012486816852715, ""HCP_A3#2"": 0.0024516410430130992, ""HCP_A3#3"": 0.0017384414458151368}"
0.8,0.02,0.01,0.16,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9790759749381455, ""C15_LAVES#1"": 0.016017789265041663, ""FCC_L12#1"": 0.000701647706219888, ""HCP_A3#2"": 0.0024607474576109583, ""HCP_A3#3"": 0.0017438406329820535}"
0.8,0.02,0.015,0.155,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9792539851831062, ""C15_LAVES#1"": 0.015824485411632463, ""FCC_L12#1"": 0.0007020512292838122, ""HCP_A3#2"": 0.0024700969825650304, ""HCP_A3#3"": 0.0017493811934124305}"
0.8,0.02,0.02,0.15,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9794442469785232, ""C15_LAVES#1"": 0.015618541317496112, ""FCC_L12#1"": 0.0007024589292220772, ""HCP_A3#2"": 0.002479689478595515, ""HCP_A3#3"": 0.0017550632961630703}"
0.8,0.02,0.025,0.145,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9796476604612933, ""C15_LAVES#1"": 0.015399057553064222, ""FCC_L12#1"": 0.0007028704749097109, ""HCP_A3#2"": 0.002489524564115673, ""HCP_A3#3"": 0.0017608869466169638}"
0.8,0.02,0.03,0.14,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9798651948672551, ""C15_LAVES#1"": 0.015165066055232124, ""FCC_L12#1"": 0.0007032855256896787, ""HCP_A3#2"": 0.002499601590162422, ""HCP_A3#3"": 0.0017668519616609974}"
0.8,0.02,0.035,0.135,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9800978942492581, ""C15_LAVES#1"": 0.01491552446581346, ""FCC_L12#1"": 0.0007037037313391635, ""HCP_A3#2"": 0.0025099196128731687, ""HCP_A3#3"": 0.0017729579407162587}"
0.8,0.02,0.04,0.13,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9803468837069887, ""C15_LAVES#1"": 0.014649309966147165, ""FCC_L12#1"": 0.0007041247320679245, ""HCP_A3#2"": 0.002520477363275266, ""HCP_A3#3"": 0.0017792042315206919}"
0.8,0.02,0.045,0.125,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.980613376176912, ""C15_LAVES#1"": 0.01436521256115319, ""FCC_L12#1"": 0.0007045481585529307, ""HCP_A3#2"": 0.0025312732141867878, ""HCP_A3#3"": 0.0017855898891952454}"
0.8,0.02,0.05,0.12,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9808986798357604, ""C15_LAVES#1"": 0.014061927761610324, ""FCC_L12#1"": 0.000704973632013874, ""HCP_A3#2"": 0.002542305143993252, ""HCP_A3#3"": 0.0017921136266223748}"
0.8,0.02,0.055,0.115,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9812042061766423, ""C15_LAVES#1"": 0.013738048608453873, ""FCC_L12#1"": 0.0007054007643348626, ""HCP_A3#2"": 0.002553570697086172, ""HCP_A3#3"": 0.0017987737534826901}"
0.8,0.02,0.06,0.11,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9815314788229148, ""C15_LAVES#1"": 0.013392056977744083, ""FCC_L12#1"": 0.0007058291582385103, ""HCP_A3#2"": 0.0025650669407387824, ""HCP_A3#3"": 0.0018055681003636447}"
0.8,0.02,0.065,0.105,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9818821431515354, ""C15_LAVES#1"": 0.013022314099653414, ""FCC_L12#1"": 0.0007062584075199608, ""HCP_A3#2"": 0.00257679041820738, ""HCP_A3#3"": 0.0018124939230839193}"
0.8,0.02,0.07,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9822579768046449, ""C15_LAVES#1"": 0.012627050219510274, ""FCC_L12#1"": 0.0007066880973503638, ""HCP_A3#2"": 0.0025887370978508774, ""HCP_A3#3"": 0.0018195477806435276}"
0.8,0.02,0.075,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.982660901175399, ""C15_LAVES#1"": 0.01220435332401848, ""FCC_L12#1"": 0.0007071178046621491, ""HCP_A3#2"": 0.002600902318078133, ""HCP_A3#3"": 0.001826725377842346}"
0.8,0.02,0.08,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9830929939615459, ""C15_LAVES#1"": 0.011752156851479532, ""FCC_L12#1"": 0.0007075470986326544, ""HCP_A3#2"": 0.0026132807279661626, ""HCP_A3#3"": 0.0018340213603755806}"
0.8,0.02,0.085,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9835565028875669, ""C15_LAVES#1"": 0.01126822630196496, ""FCC_L12#1"": 0.000707975541288596, ""HCP_A3#2"": 0.002625866223385188, ""HCP_A3#3"": 0.0018414290457945473}"
0.8,0.02,0.09,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9840538607024247, ""C15_LAVES#1"": 0.010750144663501165, ""FCC_L12#1"": 0.0007084026882629161, ""HCP_A3#2"": 0.002638651878130611, ""HCP_A3#3"": 0.0018489400676804646}"
0.8,0.02,0.095,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9845877015680804, ""C15_LAVES#1"": 0.010195296568556568, ""FCC_L12#1"": 0.0007088280897480241, ""HCP_A3#2"": 0.0026516298715248106, ""HCP_A3#3"": 0.0018565439020902428}"
0.8,0.02,0.1,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9851608789538863, ""C15_LAVES#1"": 0.009600851109354722, ""FCC_L12#1"": 0.0007092512917049497, ""HCP_A3#2"": 0.0026647914110147783, ""HCP_A3#3"": 0.0018642272340391398}"
0.8,0.02,0.105,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9857764851547064, ""C15_LAVES#1"": 0.008963743251413846, ""FCC_L12#1"": 0.0007096718374177295, ""HCP_A3#2"": 0.002678126650174415, ""HCP_A3#3"": 0.0018719731062877129}"
0.8,0.02,0.11,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9864378725469283, ""C15_LAVES#1"": 0.008280653809095121, ""FCC_L12#1"": 0.0007100892695128772, ""HCP_A3#2"": 0.0026916246029948083, ""HCP_A3#3"": 0.0018797597714691526}"
0.8,0.02,0.115,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9871486766843902, ""C15_LAVES#1"": 0.007547987988601773, ""FCC_L12#1"": 0.0007105031326151131, ""HCP_A3#2"": 0.002705273054836648, ""HCP_A3#3"": 0.0018875591395563793}"
0.8,0.02,0.12,0.05,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9879128413153511, ""C15_LAVES#1"": 0.0067618525639194975, ""FCC_L12#1"": 0.0007109129768790223, ""HCP_A3#2"": 0.002719058470950335, ""HCP_A3#3"": 0.0018953346728999897}"
0.8,0.02,0.125,0.045,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9887346453659008, ""C15_LAVES#1"": 0.005918031841045274, ""FCC_L12#1"": 0.000711318362730074, ""HCP_A3#2"": 0.0027329659038804067, ""HCP_A3#3"": 0.0019030385264434998}"
0.8,0.02,0.13,0.04,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.989618731880188, ""C15_LAVES#1"": 0.005011962694246194, ""FCC_L12#1"": 0.0007117188672850889, ""HCP_A3#2"": 0.002746978901586849, ""HCP_A3#3"": 0.0019106076566936675}"
0.8,0.02,0.135,0.035,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9905701388234481, ""C15_LAVES#1"": 0.004038709144637165, ""FCC_L12#1"": 0.0007121140930947341, ""HCP_A3#2"": 0.002761079418891588, ""HCP_A3#3"": 0.001917958519928271}"
0.8,0.02,0.14,0.03,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.991594331533649, ""C15_LAVES#1"": 0.002992937208568744, ""FCC_L12#1"": 0.0007125036801130434, ""HCP_A3#2"": 0.002775247735708872, ""HCP_A3#3"": 0.001924979841960615}"
0.8,0.02,0.145,0.025,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9926972364328085, ""C15_LAVES#1"": 0.0018688911081242829, ""FCC_L12#1"": 0.000712887322133384, ""HCP_A3#2"": 0.002789462386821685, ""HCP_A3#3"": 0.0019315227501119428}"
0.8,0.02,0.15,0.02,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9938852753648676, ""C15_LAVES#1"": 0.0006603724377985057, ""FCC_L12#1"": 0.0007132647894063434, ""HCP_A3#2"": 0.002803700109470284, ""HCP_A3#3"": 0.001937387298457315}"
0.8,0.02,0.155,0.015,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9945578636082323, ""FCC_L12#1"": 0.0007130525763183003, ""HCP_A3#2"": 0.0028002548857385973, ""HCP_A3#3"": 0.0019288289297110844}"
0.8,0.02,0.16,0.01,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9946059435362031, ""FCC_L12#1"": 0.0007122154211625672, ""HCP_A3#2"": 0.002778454066642927, ""HCP_A3#3"": 0.0019033869759916332}"
0.8,0.02,0.165,0.005,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9946577724997794, ""FCC_L12#1"": 0.0007113864562918133, ""HCP_A3#2"": 0.002757510768069984, ""HCP_A3#3"": 0.001873330275858919}"
0.8,0.02,0.17,0.0,0.01,True,True,0.8,0.01,"{""BCC_B2#1"": 0.9947162923150018, ""FCC_L12#1"": 0.0007105759180524333, ""HCP_A3#2"": 0.0027375382539649323, ""HCP_A3#3"": 0.001835593512981126}"
0.8,0.025,0.0,0.165,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9781799691516583, ""C15_LAVES#1"": 0.01704453013414206, ""FCC_L12#1"": 0.0006974561198447908, ""HCP_A3#2"": 0.0023847973427093003, ""HCP_A3#3"": 0.0016932472516452814}"
0.8,0.025,0.005,0.16,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9783148498590992, ""C15_LAVES#1"": 0.01689616195499819, ""FCC_L12#1"": 0.0006978527989529805, ""HCP_A3#2"": 0.0023930977422399646, ""HCP_A3#3"": 0.0016980376447095918}"
0.8,0.025,0.01,0.155,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9784594651262267, ""C15_LAVES#1"": 0.0167376796354036, ""FCC_L12#1"": 0.0006982555236965971, ""HCP_A3#2"": 0.0024016350697331663, ""HCP_A3#3"": 0.0017029646449398736}"
0.8,0.025,0.015,0.15,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9786145555219217, ""C15_LAVES#1"": 0.01656834207123826, ""FCC_L12#1"": 0.0006986640132705902, ""HCP_A3#2"": 0.002410409517871154, ""HCP_A3#3"": 0.001708028875698261}"
0.8,0.025,0.02,0.145,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9787809193994077, ""C15_LAVES#1"": 0.01638735068775084, ""FCC_L12#1"": 0.0006990779769006281, ""HCP_A3#2"": 0.0024194210940292815, ""HCP_A3#3"": 0.0017132308419115039}"
0.8,0.025,0.025,0.14,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9789594178164734, ""C15_LAVES#1"": 0.016193844559488496, ""FCC_L12#1"": 0.0006994971136365929, ""HCP_A3#2"": 0.0024286696034439177, ""HCP_A3#3"": 0.00171857090695782}"
0.8,0.025,0.03,0.135,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9791509799060698, ""C15_LAVES#1"": 0.01598689508653613, ""FCC_L12#1"": 0.0006999211121532315, ""HCP_A3#2"": 0.002438154630505204, ""HCP_A3#3"": 0.0017240492647355424}"
0.8,0.025,0.035,0.13,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9793566087376275, ""C15_LAVES#1"": 0.01576550018832526, ""FCC_L12#1"": 0.0007003496505620259, ""HCP_A3#2"": 0.002447875517964531, ""HCP_A3#3"": 0.001729665905520631}"
0.8,0.025,0.04,0.125,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9795773877133681, ""C15_LAVES#1"": 0.015528577972826878, ""FCC_L12#1"": 0.0007007823962385035, ""HCP_A3#2"": 0.0024578313438072758, ""HCP_A3#3"": 0.0017354205737593084}"
0.8,0.025,0.045,0.12,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9798144875482274, ""C15_LAVES#1"": 0.01527495983521059, ""FCC_L12#1"": 0.0007012190056700229, ""HCP_A3#2"": 0.002468020895572887, ""HCP_A3#3"": 0.0017413127153192065}"
0.8,0.025,0.05,0.115,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9800691738866572, ""C15_LAVES#1"": 0.015003382936259843, ""FCC_L12#1"": 0.0007016591243302711, ""HCP_A3#2"": 0.0024784426418703, ""HCP_A3#3"": 0.001747341410882172}"
0.8,0.025,0.055,0.11,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9803428156145871, ""C15_LAVES#1"": 0.014712482006956322, ""FCC_L12#1"": 0.0007021023865882415, ""HCP_A3#2"": 0.0024890947008422365, ""HCP_A3#3"": 0.0017535052910260032}"
0.8,0.025,0.06,0.105,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.980636893930164, ""C15_LAVES#1"": 0.01440078042183153, ""FCC_L12#1"": 0.0007025484156614725, ""HCP_A3#2"": 0.0024999748053367455, ""HCP_A3#3"": 0.0017598024270065583}"
0.8,0.025,0.065,0.1,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9809530122423591, ""C15_LAVES#1"": 0.01406668048042187, ""FCC_L12#1"": 0.0007029968236260192, ""HCP_A3#2"": 0.002511080264418884, ""HCP_A3#3"": 0.0017662301891743673}"
0.8,0.025,0.07,0.095,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9812929069722098, ""C15_LAVES#1"": 0.013708452833244792, ""FCC_L12#1"": 0.0007034472115006798, ""HCP_A3#2"": 0.0025224079208959185, ""HCP_A3#3"": 0.001772785062149066}"
0.8,0.025,0.075,0.09,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9816584593388656, ""C15_LAVES#1"": 0.013324224983781918, ""FCC_L12#1"": 0.0007038991694253217, ""HCP_A3#2"": 0.0025339541058822627, ""HCP_A3#3"": 0.0017794624020449964}"
0.8,0.025,0.08,0.085,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9820517082135347, ""C15_LAVES#1"": 0.01291196880549651, ""FCC_L12#1"": 0.0007043522769643128, ""HCP_A3#2"": 0.0025457145880927005, ""HCP_A3#3"": 0.001786256115911662}"
0.8,0.025,0.085,0.08,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9824748641331905, ""C15_LAVES#1"": 0.012469487007756387, ""FCC_L12#1"": 0.0007048061035747193, ""HCP_A3#2"": 0.0025576845189611078, ""HCP_A3#3"": 0.001793158236517191}"
0.8,0.025,0.09,0.075,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9829303245670941, ""C15_LAVES#1"": 0.01199439849422619, ""FCC_L12#1"": 0.0007052602092930205, ""HCP_A3#2"": 0.0025698583732747396, ""HCP_A3#3"": 0.0018001583561122073}"
0.8,0.025,0.095,0.07,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9834206905300419, ""C15_LAVES#1"": 0.01148412256912443, ""FCC_L12#1"": 0.0007057141457147013, ""HCP_A3#2"": 0.002582229885200198, ""HCP_A3#3"": 0.0018072428699186596}"
0.8,0.025,0.1,0.065,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9839487846335719, ""C15_LAVES#1"": 0.010935861966750143, ""FCC_L12#1"": 0.0007061674573686901, ""HCP_A3#2"": 0.002594791979721539, ""HCP_A3#3"": 0.0018143939625877691}"
0.8,0.025,0.105,0.06,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9845176706583582, ""C15_LAVES#1"": 0.01034658471124616, ""FCC_L12#1"": 0.0007066196836266428, ""HCP_A3#2"": 0.002607536699655188, ""HCP_A3#3"": 0.0018215882471134246}"
0.8,0.025,0.11,0.055,0.01,True,False,0.8,0.01,"{""BCC_B2#1"": 0.9851306747155105, ""C15_LAVES#1"": 0.009713004861141896, ""FCC_L12#1"": 0.0007070703613398041, ""HCP_A3#2"": 0.002620455128575688, ""HCP_A3#3"": 0.0018287949334318146}"
