V,Cr,Ti,W,Zr,_neutronics_ok,_calphad_ok,slice_V,slice_Zr,phases
0.85,0.035,0.005,0.095,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9649109886647615, ""C15_LAVES#1"": 0.03018597206643049, ""FCC_L12#1"": 0.000701597910348873, ""HCP_A3#2"": 0.0024585281576603927, ""HCP_A3#3"": 0.0017429132007984486}"
0.85,0.035,0.01,0.09,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9651488605654441, ""C15_LAVES#1"": 0.029931787430423944, ""FCC_L12#1"": 0.0007020250321379651, ""HCP_A3#2"": 0.0024685507562302025, ""HCP_A3#3"": 0.001748776215763912}"
0.85,0.035,0.015,0.085,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.965404750802383, ""C15_LAVES#1"": 0.029659173802689728, ""FCC_L12#1"": 0.0007024564800564689, ""HCP_A3#2"": 0.002478834670831198, ""HCP_A3#3"": 0.0017547842440396176}"
0.85,0.035,0.02,0.08,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9656801392484212, ""C15_LAVES#1"": 0.029366653865362396, ""FCC_L12#1"": 0.0007028919358008946, ""HCP_A3#2"": 0.0024893799567437015, ""HCP_A3#3"": 0.0017609349936719637}"
0.85,0.035,0.025,0.075,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.965976634808386, ""C15_LAVES#1"": 0.029052622732734748, ""FCC_L12#1"": 0.0007033310728031185, ""HCP_A3#2"": 0.0025001864161146997, ""HCP_A3#3"": 0.001767224969961476}"
0.85,0.035,0.03,0.07,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9662959876386221, ""C15_LAVES#1"": 0.028715336157641845, ""FCC_L12#1"": 0.000703773556519649, ""HCP_A3#2"": 0.00251125356977325, ""HCP_A3#3"": 0.001773649077443186}"
0.85,0.035,0.035,0.065,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9666401025573509, ""C15_LAVES#1"": 0.02835289768582345, ""FCC_L12#1"": 0.0007042190449094535, ""HCP_A3#2"": 0.0025225806256179762, ""HCP_A3#3"": 0.0017802000862982145}"
0.85,0.035,0.04,0.06,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9670110537445925, ""C15_LAVES#1"": 0.02796324470702324, ""FCC_L12#1"": 0.0007046671891715871, ""HCP_A3#2"": 0.0025341664432226266, ""HCP_A3#3"": 0.0017868679159901133}"
0.85,0.035,0.045,0.055,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9674111008299154, ""C15_LAVES#1"": 0.02754413336852999, ""FCC_L12#1"": 0.0007051176348399959, ""HCP_A3#2"": 0.002546009494348032, ""HCP_A3#3"": 0.0017936386723663314}"
0.85,0.035,0.05,0.05,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9678427064613504, ""C15_LAVES#1"": 0.027093122344157877, ""FCC_L12#1"": 0.0007055700233686453, ""HCP_A3#2"": 0.0025581078190275667, ""HCP_A3#3"": 0.0018004933520956443}"
0.85,0.035,0.055,0.045,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9683085554369272, ""C15_LAVES#1"": 0.02660755549364284, ""FCC_L12#1"": 0.0007060239943888611, ""HCP_A3#2"": 0.0025704589769571006, ""HCP_A3#3"": 0.001807406098084166}"
0.85,0.035,0.06,0.04,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9688115754587528, ""C15_LAVES#1"": 0.026084543509736886, ""FCC_L12#1"": 0.000706479188887693, ""HCP_A3#2"": 0.002583059993948368, ""HCP_A3#3"": 0.001814341848674497}"
0.85,0.035,0.065,0.035,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9693549595336113, ""C15_LAVES#1"": 0.025520944741163922, ""FCC_L12#1"": 0.0007069352536469526, ""HCP_A3#2"": 0.0025959073033103106, ""HCP_A3#3"": 0.0018212531682675062}"
0.85,0.035,0.07,0.03,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9699421899882331, ""C15_LAVES#1"": 0.02491334550972142, ""FCC_L12#1"": 0.0007073918474067362, ""HCP_A3#2"": 0.0026089966821205277, ""HCP_A3#3"": 0.0018280759725177803}"
0.85,0.035,0.075,0.025,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9705770639833662, ""C15_LAVES#1"": 0.024258040423943153, ""FCC_L12#1"": 0.0007078486493861483, ""HCP_A3#2"": 0.0026223231825968567, ""HCP_A3#3"": 0.0018347237607081388}"
0.85,0.035,0.08,0.02,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9712637202874521, ""C15_LAVES#1"": 0.023551013450301014, ""FCC_L12#1"": 0.0007083053710236441, ""HCP_A3#2"": 0.0026358810589627015, ""HCP_A3#3"": 0.0018410798322604448}"
0.85,0.035,0.085,0.015,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9720066668931994, ""C15_LAVES#1"": 0.022787920862589142, ""FCC_L12#1"": 0.0007087617721115855, ""HCP_A3#2"": 0.0026496636906645195, ""HCP_A3#3"": 0.0018469867814354744}"
0.85,0.035,0.09,0.01,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9728108088078059, ""C15_LAVES#1"": 0.021964077688229677, ""FCC_L12#1"": 0.0007092176829232734, ""HCP_A3#2"": 0.002663663503232068, ""HCP_A3#3"": 0.0018522323178092233}"
0.85,0.035,0.095,0.005,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9736814749922433, ""C15_LAVES#1"": 0.021074449956215092, ""FCC_L12#1"": 0.0007096730345052222, ""HCP_A3#2"": 0.002677871888828227, ""HCP_A3#3"": 0.0018565301282081597}"
0.85,0.035,0.1,0.0,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9746244429294036, ""C15_LAVES#1"": 0.020113655992284096, ""FCC_L12#1"": 0.0007101279000791726, ""HCP_A3#2"": 0.002692279129322978, ""HCP_A3#3"": 0.0018594940489102215}"
0.85,0.04,0.0,0.095,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9642990047727383, ""C15_LAVES#1"": 0.030875427589679476, ""FCC_L12#1"": 0.0006991647032191284, ""HCP_A3#2"": 0.002413587455832695, ""HCP_A3#3"": 0.00171281547853049}"
0.85,0.04,0.005,0.09,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9645067068026573, ""C15_LAVES#1"": 0.030652290081858557, ""FCC_L12#1"": 0.0006995960161305168, ""HCP_A3#2"": 0.002423109945009519, ""HCP_A3#3"": 0.0017182971543440156}"
0.85,0.04,0.01,0.085,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9647306560442113, ""C15_LAVES#1"": 0.030412494978814514, ""FCC_L12#1"": 0.0007000328626369108, ""HCP_A3#2"": 0.0024328938360147065, ""HCP_A3#3"": 0.001723922278322604}"
0.85,0.04,0.015,0.08,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9649722133118569, ""C15_LAVES#1"": 0.03015468368551625, ""FCC_L12#1"": 0.0007004749435158869, ""HCP_A3#2"": 0.002442939497131993, ""HCP_A3#3"": 0.001729688561978862}"
0.85,0.04,0.02,0.075,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9652328589039293, ""C15_LAVES#1"": 0.029877379639591056, ""FCC_L12#1"": 0.0007009219500720382, ""HCP_A3#2"": 0.00245324708149681, ""HCP_A3#3"": 0.0017355924249107407}"
0.85,0.04,0.025,0.07,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9655142039749648, ""C15_LAVES#1"": 0.02957897739382919, ""FCC_L12#1"": 0.0007013735643268258, ""HCP_A3#2"": 0.002463816504820463, ""HCP_A3#3"": 0.0017416285620589355}"
0.85,0.04,0.03,0.065,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.965818003000144, ""C15_LAVES#1"": 0.029257730755742787, ""FCC_L12#1"": 0.0007018294593957124, ""HCP_A3#2"": 0.0024746474200537903, ""HCP_A3#3"": 0.0017477893646635737}"
0.85,0.04,0.035,0.06,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9661461674144785, ""C15_LAVES#1"": 0.028911739952002802, ""FCC_L12#1"": 0.0007022893001272525, ""HCP_A3#2"": 0.0024857391886430125, ""HCP_A3#3"": 0.001754064144748397}"
0.85,0.04,0.04,0.055,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9665007805066573, ""C15_LAVES#1"": 0.028538937805495677, ""FCC_L12#1"": 0.0007027527441046488, ""HCP_A3#2"": 0.0024970908480574415, ""HCP_A3#3"": 0.0017604380956846605}"
0.85,0.04,0.045,0.05,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9668841136394704, ""C15_LAVES#1"": 0.02813707494396828, ""FCC_L12#1"": 0.0007032194431462981, ""HCP_A3#2"": 0.0025087010752569546, ""HCP_A3#3"": 0.0017668908981582866}"
0.85,0.04,0.05,0.045,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9672986438539081, ""C15_LAVES#1"": 0.027703704105166947, ""FCC_L12#1"": 0.0007036890454907069, ""HCP_A3#2"": 0.002520568145799284, ""HCP_A3#3"": 0.0017733948496351304}"
0.85,0.04,0.055,0.04,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9677470728888155, ""C15_LAVES#1"": 0.027236163670509246, ""FCC_L12#1"": 0.000704161198917573, ""HCP_A3#2"": 0.0025326898883145676, ""HCP_A3#3"": 0.0017799123534435206}"
0.85,0.04,0.06,0.035,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9682323476083624, ""C15_LAVES#1"": 0.026731560655141578, ""FCC_L12#1"": 0.0007046355551465891, ""HCP_A3#2"": 0.002545063634165685, ""HCP_A3#3"": 0.0017863925471837492}"
0.85,0.04,0.065,0.03,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9687576817698028, ""C15_LAVES#1"": 0.026186753517658097, ""FCC_L12#1"": 0.0007051117759775217, ""HCP_A3#2"": 0.002557686162168194, ""HCP_A3#3"": 0.0017927667743936695}"
0.85,0.04,0.07,0.025,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9693265789759732, ""C15_LAVES#1"": 0.025598335342152057, ""FCC_L12#1"": 0.0007055895418000026, ""HCP_A3#2"": 0.0025705536384469673, ""HCP_A3#3"": 0.001798942501627627}"
0.8500000000000001,0.04,0.075,0.02,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9699428565299242, ""C15_LAVES#1"": 0.02496261820861693, ""FCC_L12#1"": 0.0007060685633247392, ""HCP_A3#2"": 0.0025836615516438037, ""HCP_A3#3"": 0.0018047951464904455}"
0.85,0.04,0.08,0.015,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9706106697284781, ""C15_LAVES#1"": 0.02427561993093541, ""FCC_L12#1"": 0.0007065485976897386, ""HCP_A3#2"": 0.002597004644040699, ""HCP_A3#3"": 0.001810157098856075}"
0.85,0.04,0.085,0.01,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.971334535877093, ""C15_LAVES#1"": 0.023533054841243985, ""FCC_L12#1"": 0.0007070294705029081, ""HCP_A3#2"": 0.002610576839512025, ""HCP_A3#3"": 0.0018148029716479467}"
0.85,0.04,0.09,0.005,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9721193569533787, ""C15_LAVES#1"": 0.022730330982965508, ""FCC_L12#1"": 0.0007075111059332141, ""HCP_A3#2"": 0.0026243711697661594, ""HCP_A3#3"": 0.001818429787956486}"
0.85,0.04,0.095,0.0,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9729704393544307, ""C15_LAVES#1"": 0.021862557007578116, ""FCC_L12#1"": 0.0007079935676993343, ""HCP_A3#2"": 0.0026383797009473134, ""HCP_A3#3"": 0.0018206303693445783}"
0.85,0.045,0.0,0.09,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.963976457936423, ""C15_LAVES#1"": 0.03125017416149521, ""FCC_L12#1"": 0.0006973738121104592, ""HCP_A3#2"": 0.0023837074814319994, ""HCP_A3#3"": 0.0016922866085396192}"
0.85,0.045,0.005,0.085,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9641732012250745, ""C15_LAVES#1"": 0.031038322865189365, ""FCC_L12#1"": 0.0006978140759178224, ""HCP_A3#2"": 0.0016975882879355511, ""HCP_A3#3"": 0.0023930735458826315}"
0.85,0.045,0.01,0.08,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.96438590849481, ""C15_LAVES#1"": 0.030810099935997468, ""FCC_L12#1"": 0.0006982606417769826, ""HCP_A3#2"": 0.0017030291493232807, ""HCP_A3#3"": 0.0024027017780920623}"
0.85,0.045,0.015,0.075,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9646159446633434, ""C15_LAVES#1"": 0.030564144142311643, ""FCC_L12#1"": 0.0006987132167986697, ""HCP_A3#2"": 0.002412592520088539, ""HCP_A3#3"": 0.0017086054574578747}"
0.85,0.045,0.02,0.07,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9648647958296191, ""C15_LAVES#1"": 0.03029897512446503, ""FCC_L12#1"": 0.0006991714980011714, ""HCP_A3#2"": 0.0024227459047161796, ""HCP_A3#3"": 0.001714311643198444}"
0.85,0.045,0.025,0.065,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9651340808821994, ""C15_LAVES#1"": 0.03001298242208136, ""FCC_L12#1"": 0.0006996351726333879, ""HCP_A3#2"": 0.0024331618360316624, ""HCP_A3#3"": 0.0017201396870544798}"
0.85,0.045,0.03,0.06,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9654255641872084, ""C15_LAVES#1"": 0.029704413631914343, ""FCC_L12#1"": 0.0007001039187559025, ""HCP_A3#2"": 0.002443839966668659, ""HCP_A3#3"": 0.0017260782954526812}"
0.85,0.045,0.035,0.055,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9657411694207706, ""C15_LAVES#1"": 0.029371361701671907, ""FCC_L12#1"": 0.0007005774061825263, ""HCP_A3#2"": 0.0024547796718184245, ""HCP_A3#3"": 0.0017321117995563744}"
0.85,0.045,0.04,0.05,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9660829946008138, ""C15_LAVES#1"": 0.029011751399055347, ""FCC_L12#1"": 0.0007010552979197678, ""HCP_A3#2"": 0.002465980019516598, ""HCP_A3#3"": 0.0017382186826942305}"
0.85,0.045,0.045,0.045,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9664533283559028, ""C15_LAVES#1"": 0.028623325044294233, ""FCC_L12#1"": 0.0007015372522901036, ""HCP_A3#2"": 0.0024774397368794924, ""HCP_A3#3"": 0.0017443696106331913}"
0.85,0.045,0.05,0.04,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9668546674408852, ""C15_LAVES#1"": 0.028203627664749053, ""FCC_L12#1"": 0.0007020229259899259, ""HCP_A3#2"": 0.0024891571720300166, ""HCP_A3#3"": 0.0017505247963455078}"
0.85,0.045,0.055,0.035,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9672897354669502, ""C15_LAVES#1"": 0.027749991829243655, ""FCC_L12#1"": 0.0007025119784210256, ""HCP_A3#2"": 0.0025011302514359674, ""HCP_A3#3"": 0.001756630473949035}"
0.85,0.045,0.06,0.03,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9677615027511078, ""C15_LAVES#1"": 0.02725952255834052, ""FCC_L12#1"": 0.0007030040777529571, ""HCP_A3#2"": 0.0025133564324986784, ""HCP_A3#3"": 0.0017626141802999234}"
0.85,0.045,0.065,0.025,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9682732070995961, ""C15_LAVES#1"": 0.02672908289890814, ""FCC_L12#1"": 0.0007034989093333148, ""HCP_A3#2"": 0.0025258326513290766, ""HCP_A3#3"": 0.0017683784408330505}"
0.85,0.045,0.07,0.02,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9688283752107301, ""C15_LAVES#1"": 0.026155281016165596, ""FCC_L12#1"": 0.0007039961872782863, ""HCP_A3#2"": 0.0025385552657619733, ""HCP_A3#3"": 0.0017737923200638632}"
0.85,0.045,0.075,0.015,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9694308442009759, ""C15_LAVES#1"": 0.025534460019525317, ""FCC_L12#1"": 0.0007044956703655564, ""HCP_A3#2"": 0.00255151999393512, ""HCP_A3#3"": 0.0017786801151980502}"
0.85,0.045,0.08,0.01,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9700847825042773, ""C15_LAVES#1"": 0.02486269223477859, ""FCC_L12#1"": 0.0007049971837418238, ""HCP_A3#2"": 0.0025647218489819865, ""HCP_A3#3"": 0.0017828062282204025}"
0.85,0.045,0.085,0.005,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.970794709042645, ""C15_LAVES#1"": 0.02413578031086832, ""FCC_L12#1"": 0.000705500648482203, ""HCP_A3#2"": 0.002578155070829079, ""HCP_A3#3"": 0.001785854927175387}"
0.85,0.045,0.09,0.0,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9715655090808288, ""C15_LAVES#1"": 0.023349268467385734, ""FCC_L12#1"": 0.0007060061217387553, ""HCP_A3#2"": 0.0025918130564935096, ""HCP_A3#3"": 0.001787403273553268}"
0.85,0.05,0.0,0.085,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9637095135981059, ""C15_LAVES#1"": 0.03156164724263768, ""FCC_L12#1"": 0.0006957816308993812, ""HCP_A3#2"": 0.002358178928226202, ""HCP_A3#3"": 0.0016748786001310714}"
0.85,0.05,0.005,0.08,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9638973262256044, ""C15_LAVES#1"": 0.03135896062730095, ""FCC_L12#1"": 0.0006962306177565652, ""HCP_A3#2"": 0.0023674463634566997, ""HCP_A3#3"": 0.0016800361658812998}"
0.85,0.05,0.01,0.075,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9641009227237456, ""C15_LAVES#1"": 0.031140087063256484, ""FCC_L12#1"": 0.0006966865652390246, ""HCP_A3#2"": 0.0016853268036686121, ""HCP_A3#3"": 0.0023769768440900212}"
0.85,0.05,0.015,0.07,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9643216765837287, ""C15_LAVES#1"": 0.03090365892555374, ""FCC_L12#1"": 0.0006971491842795102, ""HCP_A3#2"": 0.0016907446953814652, ""HCP_A3#3"": 0.0023867706110565377}"
0.85,0.05,0.02,0.065,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9645610842603317, ""C15_LAVES#1"": 0.030648188410268822, ""FCC_L12#1"": 0.0006976181755552451, ""HCP_A3#2"": 0.001696281455581733, ""HCP_A3#3"": 0.0023968276982626177}"
0.85,0.05,0.025,0.06,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9648207769920144, ""C15_LAVES#1"": 0.030372056591097287, ""FCC_L12#1"": 0.0006980932300384245, ""HCP_A3#2"": 0.0017019252712739145, ""HCP_A3#3"": 0.002407147915575823}"
0.85,0.05,0.03,0.055,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9651025336731985, ""C15_LAVES#1"": 0.030073501713512966, ""FCC_L12#1"": 0.0006985740298973227, ""HCP_A3#2"": 0.001707659754626128, ""HCP_A3#3"": 0.002417730828764802}"
0.85,0.05,0.035,0.05,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9654082948197232, ""C15_LAVES#1"": 0.029750606781673218, ""FCC_L12#1"": 0.0006990602498852799, ""HCP_A3#2"": 0.001713462412680168, ""HCP_A3#3"": 0.002428575736037921}"
0.85,0.05,0.04,0.045,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9657401776497057, ""C15_LAVES#1"": 0.029401286543992395, ""FCC_L12#1"": 0.0006995515594013647, ""HCP_A3#2"": 0.001719302606050856, ""HCP_A3#3"": 0.002439681640849829}"
0.85,0.05,0.045,0.04,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9661004922724089, ""C15_LAVES#1"": 0.02902327405556856, ""FCC_L12#1"": 0.0007000476254698555, ""HCP_A3#2"": 0.0017251388259087, ""HCP_A3#3"": 0.002451047220643707}"
0.85,0.05,0.05,0.035,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9664917589338117, ""C15_LAVES#1"": 0.028614107096352332, ""FCC_L12#1"": 0.0007005481169708462, ""HCP_A3#2"": 0.0017309150616248489, ""HCP_A3#3"": 0.00246267079124039}"
0.85,0.05,0.055,0.03,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9669167262033613, ""C15_LAVES#1"": 0.02817111486382084, ""FCC_L12#1"": 0.0007010527105684786, ""HCP_A3#2"": 0.0017365559556260237, ""HCP_A3#3"": 0.00247455026662319}"
0.85,0.05,0.06,0.025,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9673783898950307, ""C15_LAVES#1"": 0.027691405551073037, ""FCC_L12#1"": 0.0007015610989369157, ""HCP_A3#2"": 0.0017419603409979617, ""HCP_A3#3"": 0.0024866831139612184}"
0.85,0.05,0.065,0.02,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.967880012386226, ""C15_LAVES#1"": 0.027171855685047257, ""FCC_L12#1"": 0.0007020730020900493, ""HCP_A3#2"": 0.0017469926228627188, ""HCP_A3#3"": 0.002499066303773716}"
0.85,0.05,0.07,0.015,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9684251418175183, ""C15_LAVES#1"": 0.026609102458782265, ""FCC_L12#1"": 0.0007025881828975271, ""HCP_A3#2"": 0.001751471285459326, ""HCP_A3#3"": 0.0025116962553427503}"
0.85,0.05,0.075,0.01,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9690176304052024, ""C15_LAVES#1"": 0.025999540780493116, ""FCC_L12#1"": 0.0007031064682405684, ""HCP_A3#2"": 0.0017551535684268756, ""HCP_A3#3"": 0.0025245687776371812}"
0.85,0.05,0.08,0.005,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9696616507527941, ""C15_LAVES#1"": 0.025339327424795846, ""FCC_L12#1"": 0.0007036277777589997, ""HCP_A3#2"": 0.0017577150383394108, ""HCP_A3#3"": 0.0025376790063115244}"
0.85,0.05,0.085,0.0,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9703617085724244, ""C15_LAVES#1"": 0.024624395568566944, ""FCC_L12#1"": 0.0007041521628026609, ""HCP_A3#2"": 0.0017587223585793078, ""HCP_A3#3"": 0.002551021337626673}"
0.85,0.055,0.0,0.08,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9634881610691648, ""C15_LAVES#1"": 0.03182119282963334, ""FCC_L12#1"": 0.0006943677942656166, ""HCP_A3#2"": 0.001660021975138642, ""HCP_A3#3"": 0.002336256331797808}"
0.85,0.055,0.005,0.075,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9636686847322555, ""C15_LAVES#1"": 0.03162596504569527, ""FCC_L12#1"": 0.0006948250759543854, ""HCP_A3#2"": 0.0016650584029825155, ""HCP_A3#3"": 0.002345466743112168}"
0.85,0.055,0.01,0.07,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9638648990779513, ""C15_LAVES#1"": 0.031414650463062535, ""FCC_L12#1"": 0.0006952898862401478, ""HCP_A3#2"": 0.0016702194719790998, ""HCP_A3#3"": 0.0023549411007670823}"
0.85,0.055,0.015,0.065,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9640781900431827, ""C15_LAVES#1"": 0.031185872005973718, ""FCC_L12#1"": 0.0006957619384065018, ""HCP_A3#2"": 0.0016754965209282017, ""HCP_A3#3"": 0.0023646794915089583}"
0.85,0.055,0.02,0.06,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9643100683512847, ""C15_LAVES#1"": 0.030938131564755916, ""FCC_L12#1"": 0.0006962409357897118, ""HCP_A3#2"": 0.0016808773531946767, ""HCP_A3#3"": 0.0023746817949750077}"
0.85,0.055,0.025,0.055,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9645621815050431, ""C15_LAVES#1"": 0.030669799193897732, ""FCC_L12#1"": 0.0006967265726557574, ""HCP_A3#2"": 0.0016863450592381288, ""HCP_A3#3"": 0.002384947669165221}"
0.85,0.055,0.03,0.05,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.964836326784074, ""C15_LAVES#1"": 0.030379101698014076, ""FCC_L12#1"": 0.0006972185355459608, ""HCP_A3#2"": 0.001691876449565544, ""HCP_A3#3"": 0.002395476532800166}"
0.85,0.055,0.035,0.045,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9651344652563905, ""C15_LAVES#1"": 0.03006411072474232, ""FCC_L12#1"": 0.00069771650527183, ""HCP_A3#2"": 0.001697439969400212, ""HCP_A3#3"": 0.0024062675441953955}"
0.85,0.055,0.04,0.04,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9654587367835714, ""C15_LAVES#1"": 0.029722730556357716, ""FCC_L12#1"": 0.0006982201598000663, ""HCP_A3#2"": 0.0017029929239695306, ""HCP_A3#3"": 0.002417319576301162}"
0.85,0.055,0.045,0.035,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9658114759541941, ""C15_LAVES#1"": 0.029352685892863006, ""FCC_L12#1"": 0.0006987291783505408, ""HCP_A3#2"": 0.0017084777870090145, ""HCP_A3#3"": 0.002428631187583165}"
0.85,0.055,0.05,0.03,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9661952288156163, ""C15_LAVES#1"": 0.028951510058511817, ""FCC_L12#1"": 0.000699243247139461, ""HCP_A3#2"": 0.0017138172903095842, ""HCP_A3#3"": 0.0024402005884229545}"
0.85,0.055,0.055,0.025,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9666127701828233, ""C15_LAVES#1"": 0.028516534254175354, ""FCC_L12#1"": 0.0006997620673462495, ""HCP_A3#2"": 0.001718907892865926, ""HCP_A3#3"": 0.0024520256027891554}"
0.8500000000000001,0.055,0.06,0.02,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9670671211749243, ""C15_LAVES#1"": 0.028044878737613247, ""FCC_L12#1"": 0.0007002853660786928, ""HCP_A3#2"": 0.0017236110964081205, ""HCP_A3#3"": 0.0024641036249754555}"
0.85,0.055,0.065,0.015,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9675615664519809, ""C15_LAVES#1"": 0.02753344716614894, ""FCC_L12#1"": 0.0007008129113730667, ""HCP_A3#2"": 0.0017277418991867113, ""HCP_A3#3"": 0.002476431571310386}"
0.85,0.055,0.07,0.01,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9680996703790292, ""C15_LAVES#1"": 0.026978925813806332, ""FCC_L12#1"": 0.0007013445326166757, ""HCP_A3#2"": 0.0017310534476921275, ""HCP_A3#3"": 0.002489005826855321}"
0.85,0.055,0.075,0.005,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9686852910067982, ""C15_LAVES#1"": 0.02637779001997588, ""FCC_L12#1"": 0.0007018801482501163, ""HCP_A3#2"": 0.001733216637674609, ""HCP_A3#3"": 0.002501822187301297}"
0.85,0.055,0.08,0.0,0.015,True,False,0.85,0.015,"{""BCC_B2#1"": 0.9693225902970254, ""C15_LAVES#1"": 0.02572632109727088, ""FCC_L12#1"": 0.0007024198032292899, ""HCP_A3#2"": 0.0017337930060129763, ""HCP_A3#3"": 0.0025148757964612353}"
