V,Cr,Ti,W,Zr,_neutronics_ok,_calphad_ok,slice_V,slice_Zr,phases
0.85,0.04,0.0,0.105,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.993059579568917, ""C15_LAVES#1"": 0.0022785855254406316, ""FCC_L12#1"": 0.0006932666523356177, ""HCP_A3#2"": 0.001649025993585764, ""HCP_A3#3"": 0.002319542259720833}"
0.85,0.04,0.005,0.1,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9932199812347764, ""C15_LAVES#1"": 0.002104013578681186, ""FCC_L12#1"": 0.0006937215163210361, ""HCP_A3#2"": 0.002328363677559817, ""HCP_A3#3"": 0.0016539199926616285}"
0.85,0.04,0.01,0.095,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9933937890484923, ""C15_LAVES#1"": 0.0019156160509143094, ""FCC_L12#1"": 0.0006941848660771467, ""HCP_A3#2"": 0.0023374490721097796, ""HCP_A3#3"": 0.0016589609624065409}"
0.85,0.04,0.015,0.09,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9935821308399826, ""C15_LAVES#1"": 0.0017122663100198115, ""FCC_L12#1"": 0.0006946564099441403, ""HCP_A3#2"": 0.002346798965364855, ""HCP_A3#3"": 0.0016641474746886375}"
0.85,0.04,0.02,0.085,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.993786231900874, ""C15_LAVES#1"": 0.0014927415517892878, ""FCC_L12#1"": 0.0006951358421477586, ""HCP_A3#2"": 0.0023564137114661624, ""HCP_A3#3"": 0.001669476993722666}"
0.85,0.04,0.025,0.08,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9940074242339748, ""C15_LAVES#1"": 0.0012557139164146769, ""FCC_L12#1"": 0.0006956228427201933, ""HCP_A3#2"": 0.00236629348607662, ""HCP_A3#3"": 0.0016749455208135808}"
0.85,0.04,0.03,0.075,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9942471566545121, ""C15_LAVES#1"": 0.0009997408684523973, ""FCC_L12#1"": 0.0006961170775364327, ""HCP_A3#2"": 0.0023764382732043223, ""HCP_A3#3"": 0.0016805471262947575}"
0.85,0.04,0.035,0.07,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9945070057993071, ""C15_LAVES#1"": 0.0007232548205842508, ""FCC_L12#1"": 0.0006966181985205743, ""HCP_A3#2"": 0.0023868478491211255, ""HCP_A3#3"": 0.0016862733324668861}"
0.85,0.04,0.04,0.065,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9947886880979754, ""C15_LAVES#1"": 0.0004245519951942337, ""FCC_L12#1"": 0.0006971258440930221, ""HCP_A3#2"": 0.002397521763050884, ""HCP_A3#3"": 0.001692112299686451}"
0.85,0.04,0.045,0.06,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9950940727552646, ""C15_LAVES#1"": 0.00010178053815671463, ""FCC_L12#1"": 0.0006976396399523601, ""HCP_A3#2"": 0.0024084593142929375, ""HCP_A3#3"": 0.0016980477523333155}"
0.85,0.04,0.05,0.055,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9951991147770672, ""FCC_L12#1"": 0.0006974409401282194, ""HCP_A3#2"": 0.002407699698770502, ""HCP_A3#3"": 0.0016957445840343028}"
0.85,0.04,0.055,0.05,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952114990896302, ""FCC_L12#1"": 0.00069693229452082, ""HCP_A3#2"": 0.002401916469686651, ""HCP_A3#3"": 0.001689652146162274}"
0.85,0.04,0.06,0.045,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952242225308847, ""FCC_L12#1"": 0.0006964210838153126, ""HCP_A3#2"": 0.002396219324224773, ""HCP_A3#3"": 0.0016831370610754872}"
0.85,0.04,0.065,0.04,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.995237497886058, ""FCC_L12#1"": 0.0006959090611846602, ""HCP_A3#2"": 0.002390631929480635, ""HCP_A3#3"": 0.0016759611232771388}"
0.85,0.04,0.07,0.035,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952516559973418, ""FCC_L12#1"": 0.0006953987838726305, ""HCP_A3#2"": 0.002385187589453246, ""HCP_A3#3"": 0.0016677576293323267}"
0.85,0.04,0.075,0.03,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952672068782306, ""FCC_L12#1"": 0.0006948939981224182, ""HCP_A3#2"": 0.002379933556009531, ""HCP_A3#3"": 0.0016579655676374708}"
0.85,0.04,0.08,0.025,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952849290992632, ""FCC_L12#1"": 0.0006944001802076841, ""HCP_A3#2"": 0.0023749369177474217, ""HCP_A3#3"": 0.0016457338027817117}"
0.85,0.04,0.085,0.02,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953059961772657, ""FCC_L12#1"": 0.0006939252624406033, ""HCP_A3#2"": 0.0023702922383690484, ""HCP_A3#3"": 0.0016297863219243514}"
0.85,0.04,0.09,0.015,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953205292490054, ""FCC_L12#1"": 0.0006946182810547045, ""HCP_A3#1"": 0.0014424941925985822, ""HCP_A3#2"": 0.002380595945863371, ""HCP_A3#3"": 0.00016176233147782306}"
0.85,0.04,0.095,0.01,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.995336051739561, ""FCC_L12#1"": 0.0006956520374324015, ""HCP_A3#1"": 0.00038297710417984927, ""HCP_A3#2"": 0.0011901499942471726, ""HCP_A3#3"": 0.0023951691245796686}"
0.85,0.04,0.1,0.005,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953567138568025, ""FCC_L12#1"": 0.0006966611393070105, ""HCP_A3#1"": 0.0006136636917348228, ""HCP_A3#2"": 0.000923647390157292, ""HCP_A3#3"": 0.0024093139219981768}"
0.85,0.04,0.105,0.0,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953835428212763, ""FCC_L12#1"": 0.0006976496826786377, ""HCP_A3#1"": 0.0008539172417995676, ""HCP_A3#2"": 0.000641842357184687, ""HCP_A3#3"": 0.0024230478970609297}"
0.85,0.045,0.0,0.1,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9928293650478007, ""C15_LAVES#1"": 0.002549521293729361, ""FCC_L12#1"": 0.0006916685047958299, ""HCP_A3#2"": 0.0016333880222302083, ""HCP_A3#3"": 0.0022960571314437446}"
0.85,0.045,0.005,0.095,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9929811504758074, ""C15_LAVES#1"": 0.002383790866547637, ""FCC_L12#1"": 0.0006921291823727621, ""HCP_A3#2"": 0.0023047857407657536, ""HCP_A3#3"": 0.0016381437345061812}"
0.85,0.045,0.01,0.09,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9931460889523617, ""C15_LAVES#1"": 0.0022044954245275124, ""FCC_L12#1"": 0.0006925988671689101, ""HCP_A3#2"": 0.002313776424942732, ""HCP_A3#3"": 0.0016430403309992709}"
0.85,0.045,0.015,0.085,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9933253045301371, ""C15_LAVES#1"": 0.002010513611508783, ""FCC_L12#1"": 0.0006930772740374593, ""HCP_A3#2"": 0.002323029491630096, ""HCP_A3#3"": 0.0016480750926863282}"
0.85,0.045,0.02,0.08,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9935200191630086, ""C15_LAVES#1"": 0.001800627884099424, ""FCC_L12#1"": 0.0006935641040535797, ""HCP_A3#2"": 0.0023325450829874013, ""HCP_A3#3"": 0.0016532437658511845}"
0.85,0.045,0.025,0.075,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9937315621390238, ""C15_LAVES#1"": 0.0015735155774572907, ""FCC_L12#1"": 0.000694059044555211, ""HCP_A3#2"": 0.0023423231684104678, ""HCP_A3#3"": 0.0016585400705531272}"
0.85,0.045,0.03,0.07,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9939613803656648, ""C15_LAVES#1"": 0.0013277392767583479, ""FCC_L12#1"": 0.0006945617693315844, ""HCP_A3#2"": 0.0023523635346744056, ""HCP_A3#3"": 0.001663955053570884}"
0.85,0.045,0.035,0.065,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.994211049552563, ""C15_LAVES#1"": 0.0010617364988277154, ""FCC_L12#1"": 0.0006950719390316646, ""HCP_A3#2"": 0.0023626657731564997, ""HCP_A3#3"": 0.0016694762364210015}"
0.85,0.045,0.04,0.06,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9944822863305667, ""C15_LAVES#1"": 0.0007738087104163567, ""FCC_L12#1"": 0.0006955892018865749, ""HCP_A3#2"": 0.002373229263785108, ""HCP_A3#3"": 0.0016750864933454573}"
0.85,0.045,0.045,0.055,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9947769613355772, ""C15_LAVES#1"": 0.0004621097407049622, ""FCC_L12#1"": 0.000696113194869849, ""HCP_A3#2"": 0.00238405315538297, ""HCP_A3#3"": 0.0016807625734648482}"
0.85,0.045,0.05,0.05,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9950971132689024, ""C15_LAVES#1"": 0.0001246336895288967, ""FCC_L12#1"": 0.0006966435454586168, ""HCP_A3#2"": 0.002395136342101055, ""HCP_A3#3"": 0.0016864731540093137}"
0.85,0.045,0.055,0.045,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952237851708254, ""FCC_L12#1"": 0.0006964970949073237, ""HCP_A3#2"": 0.0023953685628313173, ""HCP_A3#3"": 0.0016843491714357331}"
0.85,0.045,0.06,0.04,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952367230654462, ""FCC_L12#1"": 0.000695982651436155, ""HCP_A3#2"": 0.002389746571074324, ""HCP_A3#3"": 0.0016775477120431043}"
0.85,0.045,0.065,0.035,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952503560143393, ""FCC_L12#1"": 0.0006954686491071995, ""HCP_A3#2"": 0.0023842524910258726, ""HCP_A3#3"": 0.0016699228455277744}"
0.85,0.045,0.07,0.03,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952650960784011, ""FCC_L12#1"": 0.0006949581844619358, ""HCP_A3#2"": 0.002378925769350622, ""HCP_A3#3"": 0.0016610199677864737}"
0.85,0.045,0.075,0.025,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952815758138405, ""FCC_L12#1"": 0.0006944557891303608, ""HCP_A3#2"": 0.0023738224050256747, ""HCP_A3#3"": 0.001650145992003323}"
0.85,0.045,0.08,0.02,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953007556128634, ""FCC_L12#1"": 0.0006939680597718862, ""HCP_A3#2"": 0.002369021658825117, ""HCP_A3#3"": 0.001636254668539957}"
0.85,0.045,0.085,0.015,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953200791646207, ""FCC_L12#1"": 0.0006939224106754324, ""HCP_A3#1"": 0.001557737707473414, ""HCP_A3#2"": 0.002369933477741061, ""HCP_A3#3"": 5.832723948971204e-05}"
0.85,0.045,0.09,0.01,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953332986309918, ""FCC_L12#1"": 0.0006949965628829288, ""HCP_A3#1"": 0.00028006949570801373, ""HCP_A3#2"": 0.0013066013566506074, ""HCP_A3#3"": 0.0023850339537660015}"
0.85,0.045,0.095,0.005,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953513003980402, ""FCC_L12#1"": 0.0006960425337248711, ""HCP_A3#1"": 0.0005114901838847926, ""HCP_A3#2"": 0.0010414879282432054, ""HCP_A3#3"": 0.0023996789561066194}"
0.85,0.045,0.1,0.0,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953748701914606, ""FCC_L12#1"": 0.0006970649074248471, ""HCP_A3#1"": 0.000752937138463007, ""HCP_A3#2"": 0.0007612363180915368, ""HCP_A3#3"": 0.0024138914445599523}"
0.85,0.05,0.0,0.095,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9908716752667105, ""C15_LAVES#1"": 0.005449522310434403, ""FCC_L12#1"": 0.000692550598468536, ""HCP_A3#3"": 0.0022825474148835266, ""ZRO2_MONO#1"": 0.000703704409503167}"
0.85,0.05,0.005,0.09,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9917895376352718, ""C15_LAVES#1"": 0.004123034022254142, ""FCC_L12#1"": 0.0006920287566089835, ""HCP_A3#2"": 0.002288569516786543, ""HCP_A3#3"": 0.0007104427895718396, ""ZRO2_MONO#1"": 0.0003963872795067024}"
0.85,0.05,0.01,0.085,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9929460318415189, ""C15_LAVES#1"": 0.002439115590671881, ""FCC_L12#1"": 0.0006912250826187559, ""HCP_A3#2"": 0.0022938888471041932, ""HCP_A3#3"": 0.0016297386380862125}"
0.85,0.05,0.015,0.08,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9931179583196212, ""C15_LAVES#1"": 0.0022526108874676497, ""FCC_L12#1"": 0.0006917093508090563, ""HCP_A3#2"": 0.0023030805085626376, ""HCP_A3#3"": 0.0016346409335393677}"
0.85,0.05,0.02,0.075,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9933052287696428, ""C15_LAVES#1"": 0.0020503699035981007, ""FCC_L12#1"": 0.0006922025035729873, ""HCP_A3#2"": 0.00231253281465061, ""HCP_A3#3"": 0.0016396660085356103}"
0.85,0.05,0.025,0.07,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9935091749240381, ""C15_LAVES#1"": 0.0018310707742547783, ""FCC_L12#1"": 0.0006927042333483656, ""HCP_A3#2"": 0.002322245495905386, ""HCP_A3#3"": 0.0016448045724528283}"
0.85,0.05,0.03,0.065,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9937312470643842, ""C15_LAVES#1"": 0.0015932769090771925, ""FCC_L12#1"": 0.0006932142200873753, ""HCP_A3#2"": 0.002332218106977746, ""HCP_A3#3"": 0.0016500436994733086}"
0.85,0.05,0.035,0.06,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9939730253466093, ""C15_LAVES#1"": 0.0013354268285996932, ""FCC_L12#1"": 0.00069373213195037, ""HCP_A3#2"": 0.0023424500168759514, ""HCP_A3#3"": 0.0016553656759644697}"
0.85,0.05,0.04,0.055,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9942362320189014, ""C15_LAVES#1"": 0.0010558234736546585, ""FCC_L12#1"": 0.0006942576264067764, ""HCP_A3#2"": 0.0023529403958444323, ""HCP_A3#3"": 0.0016607464851929818}"
0.85,0.05,0.045,0.05,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9945227445338423, ""C15_LAVES#1"": 0.0007526231004118303, ""FCC_L12#1"": 0.0006947903519038829, ""HCP_A3#2"": 0.002363688198545981, ""HCP_A3#3"": 0.0016661538152956449}"
0.85,0.05,0.05,0.045,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9948346095306363, ""C15_LAVES#1"": 0.000423823935157308, ""FCC_L12#1"": 0.0006953299503146096, ""HCP_A3#2"": 0.0023746921432218466, ""HCP_A3#3"": 0.0016715444406697922}"
0.85,0.05,0.055,0.04,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9951740576258348, ""C15_LAVES#1"": 6.725484735884382e-05, ""FCC_L12#1"": 0.0006958760604419155, ""HCP_A3#2"": 0.002385950686519582, ""HCP_A3#3"": 0.0016768607798449099}"
0.85,0.05,0.06,0.035,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952491020198486, ""FCC_L12#1"": 0.000695550931310161, ""HCP_A3#2"": 0.0023834708049766482, ""HCP_A3#3"": 0.0016718762438644081}"
0.85,0.05,0.065,0.03,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952631868845847, ""FCC_L12#1"": 0.0006950358466814672, ""HCP_A3#2"": 0.0023780827058907756, ""HCP_A3#3"": 0.0016636945628431023}"
0.85,0.05,0.07,0.025,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952786568908002, ""FCC_L12#1"": 0.0006945264346816541, ""HCP_A3#2"": 0.0023728900200926106, ""HCP_A3#3"": 0.001653926654425351}"
0.85,0.05,0.075,0.02,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952962936578822, ""FCC_L12#1"": 0.0006940281602598633, ""HCP_A3#2"": 0.002367958983199681, ""HCP_A3#3"": 0.0016417191986582954}"
0.85,0.05,0.08,0.015,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953172763607799, ""FCC_L12#1"": 0.000693548932378795, ""HCP_A3#2"": 0.0023633828719305037, ""HCP_A3#3"": 0.0016257918349107594}"
0.85,0.05,0.085,0.01,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953315844455569, ""FCC_L12#1"": 0.0006942999086343159, ""HCP_A3#1"": 0.0014279676212750115, ""HCP_A3#2"": 0.0023744045783250624, ""HCP_A3#3"": 0.00017174344620863075}"
0.85,0.05,0.09,0.005,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.995347110146803, ""FCC_L12#1"": 0.0006953860898619921, ""HCP_A3#1"": 0.00040357030334998187, ""HCP_A3#2"": 0.001164348554682171, ""HCP_A3#3"": 0.0023895849053030857}"
0.85,0.05,0.095,0.0,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953677682453148, ""FCC_L12#1"": 0.0006964451071426079, ""HCP_A3#1"": 0.0006456888781278839, ""HCP_A3#2"": 0.0008857919866300268, ""HCP_A3#3"": 0.0024043057827850406}"
0.85,0.055,0.0,0.09,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9907360042768947, ""C15_LAVES#1"": 0.005604048576366984, ""FCC_L12#1"": 0.000691271750894555, ""HCP_A3#3"": 0.0022647496717566307, ""ZRO2_MONO#1"": 0.000703925724087054}"
0.85,0.055,0.005,0.085,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9908713085226456, ""C15_LAVES#1"": 0.00545958169007099, ""FCC_L12#1"": 0.0006917525868988733, ""HCP_A3#3"": 0.0022735792756426094, ""ZRO2_MONO#1"": 0.0007037779247419887}"
0.85,0.055,0.01,0.08,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9910194398426534, ""C15_LAVES#1"": 0.00530201188133122, ""FCC_L12#1"": 0.0006922435656768958, ""HCP_A3#3"": 0.0022827029103841302, ""ZRO2_MONO#1"": 0.0007036017999541381}"
0.85,0.055,0.015,0.075,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9911815454409902, ""C15_LAVES#1"": 0.0051301936242168335, ""FCC_L12#1"": 0.0006927444144037353, ""HCP_A3#3"": 0.0022921261606512152, ""ZRO2_MONO#1"": 0.0007033903597380821}"
0.85,0.055,0.02,0.07,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.993130988443612, ""C15_LAVES#1"": 0.0022542053708265865, ""FCC_L12#1"": 0.0006910187932864743, ""HCP_A3#2"": 0.0016281783222296758, ""HCP_A3#3"": 0.0022956090700447834}"
0.85,0.055,0.025,0.065,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.993328996467751, ""C15_LAVES#1"": 0.0020410273300851428, ""FCC_L12#1"": 0.0006915263923675202, ""HCP_A3#2"": 0.0016331652227156664, ""HCP_A3#3"": 0.002305284587080319}"
0.85,0.055,0.03,0.06,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9935450780168444, ""C15_LAVES#1"": 0.0018094312451898931, ""FCC_L12#1"": 0.0006920426630199436, ""HCP_A3#2"": 0.001638230057600274, ""HCP_A3#3"": 0.002315218017345644}"
0.85,0.055,0.035,0.055,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.99378082217973, ""C15_LAVES#1"": 0.0015578536540193713, ""FCC_L12#1"": 0.0006925672797541645, ""HCP_A3#2"": 0.0016433484112134385, ""HCP_A3#3"": 0.002325408475282926}"
0.85,0.055,0.04,0.05,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9940379612648118, ""C15_LAVES#1"": 0.001284596470480883, ""FCC_L12#1"": 0.0006930999088042275, ""HCP_A3#2"": 0.0016484874688133969, ""HCP_A3#3"": 0.0023358548870894523}"
0.85,0.055,0.045,0.045,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9943183838435071, ""C15_LAVES#1"": 0.0009878165899677488, ""FCC_L12#1"": 0.0006936402104514629, ""HCP_A3#2"": 0.0016536033797549714, ""HCP_A3#3"": 0.0023465559763188428}"
0.85,0.055,0.05,0.04,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9946241485176379, ""C15_LAVES#1"": 0.0006655155966402195, ""FCC_L12#1"": 0.0006941878423424449, ""HCP_A3#2"": 0.0016586377980866613, ""HCP_A3#3"": 0.0023575102452927103}"
0.85,0.055,0.055,0.035,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.99495749828851, ""C15_LAVES#1"": 0.0003155299506807708, ""FCC_L12#1"": 0.0006947424641591133, ""HCP_A3#2"": 0.0016635133446500376, ""HCP_A3#3"": 0.0023687159519997047}"
0.85,0.055,0.06,0.03,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952614043815611, ""FCC_L12#1"": 0.0006951263340732546, ""HCP_A3#2"": 0.0016660752486040722, ""HCP_A3#3"": 0.0023773940357615184}"
0.85,0.055,0.065,0.025,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952760580466015, ""FCC_L12#1"": 0.0006946112051510841, ""HCP_A3#2"": 0.0016572046069591175, ""HCP_A3#3"": 0.0023721261412886405}"
0.85,0.055,0.07,0.02,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952924398638752, ""FCC_L12#1"": 0.0006941042889383793, ""HCP_A3#2"": 0.0016463697480209127, ""HCP_A3#3"": 0.0023670860991655885}"
0.85,0.055,0.075,0.015,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953115116978483, ""FCC_L12#1"": 0.0006936121513381129, ""HCP_A3#2"": 0.0016325241197899336, ""HCP_A3#3"": 0.0023623520310235673}"
0.85,0.055,0.08,0.01,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953309038678514, ""FCC_L12#1"": 0.0006935578280842114, ""HCP_A3#1"": 0.0023632300168746666, ""HCP_A3#2"": 0.0015542624081450649, ""HCP_A3#3"": 5.8045879044289444e-05}"
0.85,0.055,0.085,0.005,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953440486019102, ""FCC_L12#1"": 0.0006946882136477149, ""HCP_A3#1"": 0.0002900674607221214, ""HCP_A3#2"": 0.0012922084357402724, ""HCP_A3#3"": 0.0023789872879798083}"
0.85,0.055,0.09,0.0,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953620322873478, ""FCC_L12#1"": 0.0006957872254220145, ""HCP_A3#1"": 0.0005324707504515995, ""HCP_A3#2"": 0.001015457981083242, ""HCP_A3#3"": 0.0023942517556956684}"
0.85,0.06,0.0,0.085,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9906261155758439, ""C15_LAVES#1"": 0.005730027029111131, ""FCC_L12#1"": 0.0006901573490794403, ""HCP_A3#3"": 0.002249622823876819, ""ZRO2_MONO#1"": 0.0007040772220889635}"
0.85,0.06,0.005,0.08,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9907569211093806, ""C15_LAVES#1"": 0.005590107537386629, ""FCC_L12#1"": 0.0006906415185720528, ""HCP_A3#3"": 0.0022583905577427603, ""ZRO2_MONO#1"": 0.0007039392769181221}"
0.85,0.06,0.01,0.075,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9909005365746318, ""C15_LAVES#1"": 0.005437109246658734, ""FCC_L12#1"": 0.0006911361869055389, ""HCP_A3#3"": 0.0022674456237463665, ""ZRO2_MONO#1"": 0.0007037723680575073}"
0.85,0.06,0.015,0.07,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9910581212126923, ""C15_LAVES#1"": 0.005269878191197718, ""FCC_L12#1"": 0.000691641078237698, ""HCP_A3#3"": 0.0022767924859498014, ""ZRO2_MONO#1"": 0.0007035670319225473}"
0.85,0.06,0.02,0.065,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9912309381924724, ""C15_LAVES#1"": 0.005087157029270188, ""FCC_L12#1"": 0.000692155899627926, ""HCP_A3#3"": 0.0022864361971720666, ""ZRO2_MONO#1"": 0.0007033126814571182}"
0.85,0.06,0.025,0.06,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.991420368950271, ""C15_LAVES#1"": 0.004887574665258186, ""FCC_L12#1"": 0.0006926803418679441, ""HCP_A3#2"": 0.0022963825192852784, ""ZRO2_MONO#1"": 0.0007029935233175879}"
0.85,0.06,0.03,0.055,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9933942922234541, ""C15_LAVES#1"": 0.0019858297167879325, ""FCC_L12#1"": 0.0006910214101920359, ""HCP_A3#2"": 0.002300779243302745, ""HCP_A3#3"": 0.0016280774062632738}"
0.85,0.06,0.035,0.05,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9936255387069889, ""C15_LAVES#1"": 0.0017389791805387843, ""FCC_L12#1"": 0.0006915519153239419, ""HCP_A3#2"": 0.0023109515229425524, ""HCP_A3#3"": 0.0016329786742058626}"
0.85,0.06,0.04,0.045,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9938782362858049, ""C15_LAVES#1"": 0.0014704423010243736, ""FCC_L12#1"": 0.0006920908173968249, ""HCP_A3#2"": 0.0023213774796376385, ""HCP_A3#3"": 0.0016378531161363322}"
0.85,0.06,0.045,0.04,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9941542879918172, ""C15_LAVES#1"": 0.0011783762255450966, ""FCC_L12#1"": 0.0006926377892085688, ""HCP_A3#2"": 0.0023320555734424823, ""HCP_A3#3"": 0.0016426424199868582}"
0.85,0.06,0.05,0.035,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9944557673052262, ""C15_LAVES#1"": 0.0008607868067147875, ""FCC_L12#1"": 0.0006931925059790553, ""HCP_A3#2"": 0.002342984055696017, ""HCP_A3#3"": 0.0016472693263841608}"
0.85,0.06,0.055,0.03,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9947849318685953, ""C15_LAVES#1"": 0.0005155207937397488, ""FCC_L12#1"": 0.0006937546514524429, ""HCP_A3#2"": 0.0023541609473787316, ""HCP_A3#3"": 0.0016516317388338777}"
0.85,0.06,0.06,0.025,0.005,True,False,0.85,0.005,"{""BCC_B2#1"": 0.9951442372372631, ""C15_LAVES#1"": 0.0001402598104472547, ""FCC_L12#1"": 0.0006943239263027092, ""HCP_A3#2"": 0.002365584012322718, ""HCP_A3#3"": 0.0016555950136640924}"
0.85,0.06,0.065,0.02,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9952890506443217, ""FCC_L12#1"": 0.0006941953501746521, ""HCP_A3#2"": 0.0023663873021893362, ""HCP_A3#3"": 0.00165036670331452}"
0.85,0.06,0.07,0.015,0.005,True,True,0.85,0.005,"{""BCC_B2#1"": 0.9953065665805337, ""FCC_L12#1"": 0.0006936926099077352, ""HCP_A3#2"": 0.002361521039194641, ""HCP_A3#3"": 0.00163821977036378}"
